c_fips,county,state,total,per_capita
01003,Baldwin,AL,14,6.743705473480378e-05
01051,Elmore,AL,2,2.4629328604502242e-05
01053,Escambia,AL,4,0.0001067378252168112
01055,Etowah,AL,1,9.722424772738321e-06
01067,Henry,AL,1,5.857544517338332e-05
01073,Jefferson,AL,3,4.543093513522518e-06
01077,Lauderdale,AL,1,1.0819583446037327e-05
01081,Lee,AL,1,6.282669883393647e-06
01083,Limestone,AL,1,1.0770407229097332e-05
01085,Lowndes,AL,1,9.75800156128025e-05
01089,Madison,AL,6,1.6819490425505076e-05
01095,Marshall,AL,1,1.0513809889289582e-05
01097,Mobile,AL,1,2.409957946233838e-06
01103,Morgan,AL,1,8.402937667008386e-06
01115,St. Clair,AL,1,1.1453966508601929e-05
01117,Shelby,AL,2,9.466021715053814e-06
01121,Talladega,AL,1,1.2414341046777236e-05
01125,Tuscaloosa,AL,2,9.686918784872907e-06
02020,Anchorage,AK,4,1.3456731561754623e-05
02050,Bethel,AK,2,0.00011097547442015315
02090,Fairbanks North Star,AK,2,1.9874196337185615e-05
02122,Kenai Peninsula,AK,1,1.7106298539122106e-05
04003,Cochise,AZ,1,7.956335630062218e-06
04005,Coconino,AZ,3,2.136645608837166e-05
04013,Maricopa,AZ,34,7.988453395480369e-06
04013,Maricopa,MS,1,2.3495451163177554e-07
04015,Mohave,AZ,4,1.94730590228419e-05
04017,Navajo,AL,1,9.219393917043894e-06
04017,Navajo,AZ,4,3.6877575668175577e-05
04019,Pima,AZ,6,5.901405222940336e-06
04021,Pinal,AZ,5,1.1984860723933527e-05
04025,Yavapai,AZ,3,1.3358566180563285e-05
04027,Yuma,AZ,1,4.825160315951498e-06
05007,Benton,AR,4,1.5431384349489994e-05
05015,Carroll,AR,1,3.606462781304097e-05
05041,Desha,AR,1,8.399832003359933e-05
05045,Faulkner,AR,1,8.182904276385775e-06
05051,Garland,AR,2,2.034960623511935e-05
05053,Grant,AR,1,5.5358724534986716e-05
05069,Jefferson,AR,2,2.8406266422372776e-05
05079,Lincoln,AR,1,7.284382284382284e-05
05083,Logan,AR,1,4.601509295048776e-05
05109,Pike,AR,1,9.237021984112322e-05
05115,Pope,AR,3,4.695056105920466e-05
05119,Pulaski,AR,7,1.7759691082859108e-05
05121,Randolph,AR,2,0.00011465260261407934
05125,Saline,AR,2,1.6998708098184538e-05
05127,Scott,AR,1,9.678668215253581e-05
05131,Sebastian,AR,1,7.850217843545158e-06
05141,Van Buren,AR,1,5.9991601175835386e-05
