c_fips,county,state,total,per_capita
01009,Blount,AL,1,1.7393119282012037e-05
01015,Calhoun,AL,3,2.6093082723769928e-05
01021,Chilton,AL,1,2.27966990379793e-05
01039,Covington,AL,2,5.3501685303087046e-05
01041,Crenshaw,AL,1,7.185972980741592e-05
01049,DeKalb,AL,2,2.8127812781278127e-05
01051,Elmore,AL,1,1.2314664302251121e-05
01053,Escambia,AL,2,5.33689126084056e-05
01057,Fayette,AL,1,6.037553583288052e-05
01061,Geneva,AL,1,3.774439495734883e-05
01069,Houston,AL,2,1.9190542900458653e-05
01073,Jefferson,AL,6,9.086187027045036e-06
01077,Lauderdale,AL,3,3.245875033811198e-05
01077,Lauderdale,MO,1,1.0819583446037327e-05
01081,Lee,AL,2,1.2565339766787294e-05
01083,Limestone,AL,2,2.1540814458194664e-05
01087,Macon,AL,1,5.246589716684155e-05
01089,Madison,AL,10,2.803248404250846e-05
01095,Marshall,AL,1,1.0513809889289582e-05
01097,Mobile,AL,4,9.639831784935353e-06
01101,Montgomery,AL,3,1.320596909803231e-05
01103,Morgan,AL,5,4.2014688335041934e-05
01115,St. Clair,AL,3,3.436189952580579e-05
01117,Shelby,AL,7,3.3131076002688353e-05
01121,Talladega,AL,2,2.4828682093554473e-05
01125,Tuscaloosa,AL,4,1.9373837569745814e-05
01127,Walker,AL,1,1.5495947809647776e-05
02020,Anchorage,AK,2,6.728365780877312e-06
02100,Haines,AK,1,0.0003951007506914263
02100,Haines,AR,1,0.0003951007506914263
02122,Kenai Peninsula,AK,3,5.1318895617366314e-05
02170,Matanuska-Susitna,AK,1,9.604394971138793e-06
02198,Prince of Wales-Hyder,AK,1,0.00015339776039269826
02290,Yukon-Koyukuk,WA,1,0.00018439977872026554
04003,Cochise,AZ,1,7.956335630062218e-06
04005,Coconino,AZ,4,2.8488608117828882e-05
04013,Maricopa,AZ,54,1.2687543628115879e-05
04015,Mohave,AZ,2,9.73652951142095e-06
04017,Navajo,AZ,1,9.219393917043894e-06
04019,Pima,AZ,13,1.2786377983037394e-05
04021,Pinal,AZ,1,2.3969721447867054e-06
04025,Yavapai,AZ,4,1.781142157408438e-05
04027,Yuma,AZ,2,9.650320631902995e-06
05007,Benton,AR,1,3.8578460873724986e-06
05009,Boone,AR,1,2.6839152956332697e-05
05015,Carroll,AR,2,7.212925562608193e-05
05023,Cleburne,AR,1,3.97251022921384e-05
05031,Craighead,AR,1,9.4400181248348e-06
05033,Crawford,AR,2,3.212180588792702e-05
05041,Desha,AR,2,0.00016799664006719866
05043,Drew,AR,1,5.389963887241955e-05
05051,Garland,AR,1,1.0174803117559675e-05
05053,Grant,AR,2,0.00011071744906997343
05059,Hot Spring,AR,1,2.9906094862132904e-05
05067,Jackson,AR,1,5.786367318597385e-05
05069,Jefferson,AR,1,1.4203133211186388e-05
05071,Johnson,AR,1,3.8274581850193284e-05
05085,Lonoke,AR,1,1.3926994693815022e-05
05113,Polk,AR,3,0.0001489203276247208
05115,Pope,AR,1,1.5650187019734884e-05
05119,Pulaski,AR,13,3.298228343959549e-05
05121,Randolph,AR,2,0.00011465260261407934
05125,Saline,AR,4,3.3997416196369076e-05
05131,Sebastian,AR,2,1.5700435687090317e-05
05141,Van Buren,AR,1,5.9991601175835386e-05
05143,Washington,AR,3,1.3130137166166263e-05
05145,White,AR,2,2.534308197219864e-05
06001,Alameda,CA,29,1.7565644023138193e-05
06007,Butte,CA,6,2.6521564241858984e-05
06013,Contra Costa,CA,14,1.2310203048006274e-05
06017,El Dorado,CA,2,1.07540757947262e-05
06019,Fresno,CA,6,6.142317496391388e-06
06019,Fresno,OR,1,1.023719582731898e-06
06023,Humboldt,CA,2,1.4674590945777386e-05
06025,Imperial,CA,1,5.55003635273811e-06
06029,Kern,CA,4,4.541037354573279e-06
06031,Kings,CA,2,1.3388493928318003e-05
06033,Lake,CA,1,1.5648717587593696e-05
06035,Lassen,CA,1,3.25510237296963e-05
06037,Los Angeles,AL,1,9.895397729679108e-08
06037,Los Angeles,AS,1,9.895397729679108e-08
