c_fips,county,state,total,per_capita
01001,Autauga,AL,2,3.62036819144507e-05
01003,Baldwin,AL,2,9.633864962114825e-06
01009,Blount,AL,1,1.7393119282012037e-05
01015,Calhoun,AL,1,8.697694241256642e-06
01019,Cherokee,AL,1,3.88078236572493e-05
01031,Coffee,AL,1,1.9530487090348034e-05
01043,Cullman,AL,1,1.212856276531231e-05
01053,Escambia,AL,1,2.66844563042028e-05
01055,Etowah,AL,1,9.722424772738321e-06
01069,Houston,AL,1,9.595271450229326e-06
01073,Jefferson,AL,7,1.0600551531552542e-05
01077,Lauderdale,AL,2,2.1639166892074654e-05
01089,Madison,AL,4,1.1212993617003383e-05
01095,Marshall,AL,1,1.0513809889289582e-05
01097,Mobile,AL,8,1.9279663569870706e-05
01101,Montgomery,AL,1,4.401989699344103e-06
01103,Morgan,AL,1,8.402937667008386e-06
01115,St. Clair,AL,1,1.1453966508601929e-05
01117,Shelby,AL,6,2.8398065145161443e-05
01121,Talladega,AL,1,1.2414341046777236e-05
01125,Tuscaloosa,AL,3,1.4530378177309362e-05
01133,Winston,AL,1,4.182875308487054e-05
02020,Anchorage,AK,5,1.682091445219328e-05
02090,Fairbanks North Star,AK,2,1.9874196337185615e-05
02100,Haines,AR,1,0.0003951007506914263
02122,Kenai Peninsula,AK,1,1.7106298539122106e-05
02170,Matanuska-Susitna,AK,1,9.604394971138793e-06
02185,North Slope,AK,1,0.00010315659170621003
02240,Southeast Fairbanks,AK,1,0.00014583637159107482
04003,Cochise,AZ,1,7.956335630062218e-06
04005,Coconino,AZ,1,7.1221520294572205e-06
04007,Gila,AZ,1,1.8742034635280007e-05
04013,Maricopa,AZ,49,1.1512771069957002e-05
04013,Maricopa,MS,1,2.3495451163177554e-07
04015,Mohave,AZ,5,2.4341323778552373e-05
04019,Pima,AZ,18,1.7704215668821007e-05
04021,Pinal,AZ,6,1.4381832868720232e-05
04025,Yavapai,AZ,3,1.3358566180563285e-05
05003,Ashley,AR,1,4.870920603994155e-05
05005,Baxter,AR,4,9.725024920376359e-05
05007,Benton,AR,2,7.715692174744997e-06
05011,Bradley,AR,1,9.124920156948626e-05
05017,Chicot,AR,1,9.175153683824204e-05
05035,Crittenden,AR,1,2.0281507321624144e-05
05043,Drew,AR,2,0.0001077992777448391
05045,Faulkner,AR,3,2.4548712829157324e-05
05047,Franklin,AR,1,5.664117813650524e-05
05049,Fulton,AR,1,8.265145879824778e-05
05051,Garland,AR,2,2.034960623511935e-05
05069,Jefferson,AR,1,1.4203133211186388e-05
05085,Lonoke,AR,4,5.570797877526009e-05
05089,Marion,AR,1,6.106497313141182e-05
05093,Mississippi,AR,1,2.331002331002331e-05
05097,Montgomery,AR,1,0.00011190689346463742
05101,Newton,AR,1,0.00012742099898063202
05109,Pike,AR,2,0.00018474043968224645
05113,Polk,AR,1,4.9640109208240255e-05
05119,Pulaski,AR,10,2.5370987261227295e-05
05121,Randolph,AR,2,0.00011465260261407934
05125,Saline,AR,2,1.6998708098184538e-05
05129,Searcy,AR,1,0.0001255020080321285
05131,Sebastian,AR,1,7.850217843545158e-06
05135,Sharp,AR,1,5.8799317927912035e-05
05143,Washington,AR,2,8.753424777444175e-06
05145,White,AR,1,1.267154098609932e-05
06001,Alameda,CA,24,1.4537084708804022e-05
06005,Amador,CA,1,2.6717251329183253e-05
06007,Butte,CA,2,8.840521413952994e-06
06009,Calaveras,CA,2,4.4128679228630685e-05
06013,Contra Costa,CA,22,1.9344604789724147e-05
06019,Fresno,CA,11,1.126091541005088e-05
06019,Fresno,OR,1,1.023719582731898e-06
06025,Imperial,CA,1,5.55003635273811e-06
06029,Kern,CA,13,1.4758371402363155e-05
06031,Kings,CA,1,6.6942469641590015e-06
06035,Lassen,CA,1,3.25510237296963e-05
06037,Los Angeles,CA,125,1.2369247162098886e-05
06037,Los Angeles,VA,1,9.895397729679108e-08
06039,Madera,CA,2,1.299072462261945e-05
06041,Marin,CA,7,2.6865007176794774e-05
06043,Mariposa,CA,1,5.728689275893676e-05
06045,Mendocino,CA,2,2.291344446353898e-05
06053,Monterey,CA,1,2.3043970199537737e-06
06055,Napa,CA,2,1.4200511218403863e-05
06057,Nevada,CA,4,4.0439578215199215e-05
06059,Orange,CA,39,1.232232938787091e-05
06061,Placer,CA,5,1.3194596548821327e-05
06061,Placer,IL,1,2.6389193097642654e-06
06065,Riverside,CA,45,1.8906919554418526e-05
06067,Sacramento,CA,27,1.78691146912581e-05
06069,San Benito,CA,1,1.6884761502743773e-05
06071,San Bernardino,CA,38,1.7823974183380552e-05
06073,San Diego,CA,39,1.1796415643982965e-05
06073,San Diego,PA,1,3.0247219599956326e-07
06075,San Francisco,CA,28,3.2128071673138176e-05
06077,San Joaquin,CA,3,4.093836183780494e-06
06079,San Luis Obispo,CA,7,2.4840047834834973e-05
06081,San Mateo,CA,13,1.6929155391415095e-05
06083,Santa Barbara,CA,4,9.002115497141828e-06
06085,Santa Clara,CA,34,1.763148942525493e-05
06087,Santa Cruz,CA,3,1.0933103981107596e-05
06089,Shasta,CA,11,6.160014784035482e-05
06095,Solano,CA,4,9.11456553144753e-06
06097,Sonoma,CA,9,1.790877271180606e-05
06099,Stanislaus,CA,4,7.417641004719474e-06
06101,Sutter,CA,1,1.0444736897077563e-05
06107,Tulare,CA,2,4.35506875564798e-06
06111,Ventura,CA,22,2.5964124660843623e-05
06111,Ventura,OK,1,1.180187484583801e-06
06113,Yolo,CA,3,1.3912914430938612e-05
06115,Yuba,CA,1,1.3341872131497491e-05
08001,Adams,CO,10,2.0091052650612577e-05
08003,Alamosa,CO,2,0.00012458730455366598
08005,Arapahoe,CO,15,2.3476015337663353e-05
08013,Boulder,CO,12,3.735408560311284e-05
08014,Broomfield,CO,2,3.0069309758994482e-05
08019,Clear Creek,CO,1,0.00010691756655618518
08027,Custer,CO,1,0.00021795989537925023
08029,Delta,CO,1,3.295327225993541e-05
08031,Denver,CO,13,1.8673894900446592e-05
08035,Douglas,CO,3,9.140238682099452e-06
08037,Eagle,CO,1,1.833483067783869e-05
08041,El Paso,CO,12,1.7434840914341174e-05
08059,Jefferson,CO,8,1.4000381510396159e-05
08067,La Plata,CO,1,1.807795212958276e-05
08069,Larimer,CO,7,2.0649942180161897e-05
08077,Mesa,CO,2,1.335684137415184e-05
08085,Montrose,CO,1,2.430074603290321e-05
08097,Pitkin,CO,1,5.5632823365785815e-05
08101,Pueblo,CO,2,1.2137837280153422e-05
08107,Routt,CO,1,4.0515355319666154e-05
08117,Summit,CO,1,3.273108143493061e-05
08123,Weld,CO,3,1.0145005951736825e-05
09001,Fairfield,CT,8,8.471462290874012e-06
09003,Hartford,CT,9,1.006552657802293e-05
09005,Litchfield,CT,2,1.0941338016226004e-05
09007,Middlesex,CT,4,2.449599490483306e-05
09009,New Haven,CT,11,1.2821992281160647e-05
09011,New London,CT,4,1.4902963081634706e-05
09013,Tolland,CT,1,6.615419219115915e-06
10001,Kent,DE,2,1.1458560117335655e-05
10003,New Castle,DC,1,1.8016135250730554e-06
10003,New Castle,DE,7,1.2611294675511389e-05
10005,Sussex,DE,8,3.647621522790795e-05
11001,District of Columbia,DC,18,2.6246145097438814e-05
12001,Alachua,FL,17,6.44039415212211e-05
12005,Bay,FL,2,1.0891229293050307e-05
12007,Bradford,FL,2,7.479431563201197e-05
12009,Brevard,FL,2,3.4669615895325494e-06
12011,Broward,FL,60,3.137118755107621e-05
12015,Charlotte,FL,2,1.1256761092130961e-05
12017,Citrus,FL,1,7.002604969048486e-06
12019,Clay,FL,6,2.8951101589415477e-05
12021,Collier,AK,1,2.7363898808302205e-06
12021,Collier,FL,7,1.9154729165811545e-05
12023,Columbia,FL,1,1.4437305998700643e-05
12031,Duval,FL,20,2.1598038898068054e-05
12039,Gadsden,FL,1,2.1698563555092652e-05
12053,Hernando,FL,2,1.0961366663195568e-05
12055,Highlands,FL,1,9.799982360031752e-06
12057,Hillsborough,FL,46,3.2934939890154814e-05
12059,Holmes,FL,3,0.0001546551190844417
12061,Indian River,FL,2,1.3231101026071885e-05
12063,Jackson,FL,1,2.070436240915961e-05
12069,Lake,FL,5,1.4929250282909293e-05
12071,Lee,FL,22,3.044354866608824e-05
12071,Lee,MI,1,1.3837976666403745e-06
12073,Leon,FL,4,1.3949725190413748e-05
12075,Levy,FL,4,0.0001004091673569797
12081,Manatee,FL,11,2.9304185436885444e-05
12083,Marion,FL,5,1.4389772900604082e-05
12085,Martin,FL,4,2.526448760461077e-05
12086,Miami-Dade,FL,46,1.708631523583015e-05
12087,Monroe,FL,12,0.00015610365282547612
12089,Nassau,FL,2,2.4982824308288053e-05
12091,Okaloosa,FL,2,9.99645125980277e-06
12095,Orange,FL,16,1.2061671325487217e-05
12097,Osceola,FL,2,5.913503188856595e-06
12099,Palm Beach,FL,25,1.7230803162196997e-05
12101,Pasco,FL,21,4.118155772183623e-05
12103,Pinellas,FL,23,2.3961478277357236e-05
12105,Polk,FL,15,2.2528509829188837e-05
12107,Putnam,FL,1,1.3817307559448966e-05
12109,St. Johns,FL,6,2.5550615769840053e-05
12111,St. Lucie,FL,8,2.6180923270259125e-05
12113,Santa Rosa,FL,9,5.297420744699636e-05
12115,Sarasota,FL,29,7.022335871060227e-05
12117,Seminole,FL,6,1.315948195506037e-05
12119,Sumter,FL,2,1.639223335983411e-05
12127,Volusia,FL,8,1.513852698347819e-05
12131,Walton,FL,1,1.5285611653750323e-05
13011,Banks,GA,1,5.457025920873124e-05
13013,Barrow,GA,3,3.896103896103896e-05
13017,Ben Hill,GA,1,5.796765404904064e-05
13021,Bibb,GA,1,6.529460927705809e-06
13027,Brooks,GA,1,6.359300476947535e-05
13033,Burke,GA,1,4.424582983053847e-05
