c_fips,county,state,total,per_capita
01003,Baldwin,AL,8,3.583683489074245e-05
01009,Blount,AL,3,5.1879777262822954e-05
01015,Calhoun,AL,2,1.7604858941067736e-05
01021,Chilton,AL,3,6.752498424417034e-05
01027,Clay,AL,1,7.555723460521345e-05
01031,Coffee,AL,1,1.9105116350158574e-05
01039,Covington,AL,1,2.699128181597344e-05
01043,Cullman,AL,1,1.1937732785789323e-05
01051,Elmore,AL,2,2.462781218830425e-05
01057,Fayette,AL,1,6.13421666053245e-05
01069,Houston,AL,1,9.444475926030864e-06
01073,Jefferson,AL,12,1.8221214656537696e-05
01081,Lee,AL,2,1.2154951319419966e-05
01083,Limestone,AL,1,1.010969013799727e-05
01089,Madison,AL,1,2.6816193763089653e-06
01095,Marshall,AL,2,2.0666708000082665e-05
01097,Mobile,AL,5,1.2100384792236393e-05
01101,Montgomery,AL,1,4.4152839469106255e-06
01115,St. Clair,AL,1,1.1171686477790688e-05
01117,Shelby,AL,4,1.837374025043408e-05
01121,Talladega,AL,1,1.2503438445572532e-05
01125,Tuscaloosa,AL,2,9.553151345800196e-06
01129,Washington,AL,1,6.125199068969742e-05
02020,Anchorage,AK,1,3.4722222222222224e-06
02090,Fairbanks North Star,AK,1,1.0325351836363824e-05
02180,Nome,AK,1,9.996001599360256e-05
04003,Cochise,AZ,2,1.5882848112323502e-05
04005,Coconino,AZ,8,5.5758454375644705e-05
04007,Gila,AZ,5,9.256173867969935e-05
04012,La Paz,AZ,1,4.737540269092287e-05
04013,Maricopa,AL,1,2.2294486083112952e-07
04013,Maricopa,AZ,65,1.449141595402342e-05
04013,Maricopa,ID,1,2.2294486083112952e-07
04013,Maricopa,TX,1,2.2294486083112952e-07
04015,Mohave,AZ,32,0.00015081463467511228
04015,Mohave,CA,1,4.712957333597259e-06
04017,Navajo,AZ,1,9.015181565756734e-06
04019,Pima,AZ,12,1.1458264703102039e-05
04019,Pima,ND,1,9.548553919251699e-07
04021,Pinal,AZ,10,2.160811946697091e-05
04023,Santa Cruz,AZ,4,8.602520538517786e-05
04025,Yavapai,AZ,9,3.828174513715498e-05
04027,Yuma,AZ,2,9.35510578285864e-06
05001,Arkansas,AR,11,0.0006290746883220863
05005,Baxter,AR,1,2.384813507583707e-05
05009,Boone,AR,1,2.6715110066253472e-05
05019,Clark,AR,1,4.4802867383512545e-05
05021,Clay,AR,1,6.872379905161158e-05
05023,Cleburne,AR,1,4.013002126891127e-05
05029,Conway,AR,1,4.797083373309028e-05
05031,Craighead,AR,2,1.812710727622086e-05
05033,Crawford,AR,1,1.5808527119528275e-05
05045,Faulkner,AR,3,2.380820113168316e-05
05051,Garland,AR,1,1.0061779325055843e-05
05055,Greene,AR,1,2.206287920573635e-05
05059,Hot Spring,AR,1,2.9611204879926563e-05
05061,Howard,AR,1,7.57460990758976e-05
05063,Independence,AR,2,5.287508261731659e-05
05069,Jefferson,AR,2,2.992936669460074e-05
05071,Johnson,AR,1,3.762510346903454e-05
05083,Logan,AR,1,4.658529768005217e-05
05085,Lonoke,AR,9,0.00012276800938493227
05113,Polk,AR,2,0.00010018032458425165
05115,Pope,AR,4,6.242976651267325e-05
05119,Pulaski,AR,5,1.2757998627239348e-05
05121,Randolph,AR,1,5.568548836173293e-05
05125,Saline,AR,1,8.167465717062652e-06
05139,Union,AR,2,5.1703634765524014e-05
05143,Washington,AR,1,4.180829225668619e-06
06001,Alameda,CA,13,7.778241148211992e-06
06007,Butte,CA,3,1.3687005556924256e-05
06009,Calaveras,CA,1,2.1784119376974187e-05
06011,Colusa,CA,4,0.0001856406924397828
06013,Contra Costa,CA,13,1.126979365874718e-05
06019,Fresno,CA,4,4.003599235712906e-06
06023,Humboldt,CA,7,5.163841307779696e-05
06027,Inyo,CA,5,0.0002771772271190199
06029,Kern,CA,4,4.443447137420268e-06
06031,Kings,CA,1,6.538511834706421e-06
06033,Lake,CA,2,3.106265337185102e-05
06037,Los Angeles,CA,111,1.1056760327387685e-05
06037,Los Angeles,LA,1,9.961045339988905e-08
06039,Madera,CA,1,6.356188066892524e-06
06041,Marin,CA,4,1.5454397935292436e-05
06045,Mendocino,CA,1,1.152751040357814e-05
06051,Mono,CA,3,0.0002076986984214899
06053,Monterey,CA,4,9.215294624488262e-06
06057,Nevada,CA,20,0.0002004912034484487
06059,Orange,CA,32,1.0076543946957073e-05
06061,Placer,CA,15,3.765731342684063e-05
06061,Placer,IL,1,2.510487561789375e-06
06063,Plumas,CA,2,0.00010634338278300632
06065,Riverside,CA,13,5.2619947169573044e-06
06067,Sacramento,CA,14,9.02028145855374e-06
06071,San Bernardino,CA,16,7.339163381244309e-06
06073,San Diego,CA,43,1.2880691842927452e-05
06073,San Diego,PA,1,2.995509730913361e-07
06075,San Francisco,CA,5,5.671834464108065e-06
06081,San Mateo,CA,5,6.522536014182602e-06
06083,Santa Barbara,CA,6,1.3437880040044883e-05
06085,Santa Clara,CA,27,1.4005224467438371e-05
06085,Santa Clara,DE,1,5.187120173125323e-07
06087,Santa Cruz,CA,4,1.4640591772719454e-05
06089,Shasta,CA,1,5.553087516659263e-06
06095,Solano,CA,3,6.701769043635218e-06
06097,Sonoma,CA,5,1.0114577938891766e-05
06099,Stanislaus,CA,3,5.448007845131297e-06
06107,Tulare,CA,3,6.435075451259666e-06
06109,Tuolumne,CA,2,3.671206725650721e-05
06111,Ventura,CA,11,1.3002271851499872e-05
06111,Ventura,OK,1,1.1820247137727156e-06
06113,Yolo,CA,3,1.3605442176870749e-05
08001,Adams,CO,1,1.932662184178841e-06
08005,Arapahoe,CO,7,1.0661143179152896e-05
08013,Boulder,CO,2,6.131283032287337e-06
08029,Delta,CO,1,3.209036647198511e-05
08031,Denver,CO,7,9.625816991217129e-06
08035,Douglas,CO,3,8.543260222010856e-06
08041,El Paso,CO,5,6.94055965896866e-06
08059,Jefferson,CO,4,6.8624642079601155e-06
08069,Larimer,CO,4,1.1207652585185164e-05
08071,Las Animas,CO,1,6.893699158968702e-05
08101,Pueblo,CO,1,5.937396095568328e-06
08103,Rio Blanco,CO,1,0.00015812776723592663
08121,Washington,CO,1,0.00020374898125509371
08123,Weld,CO,14,4.3144361032013115e-05
09001,Fairfield,CT,45,4.7703247637099134e-05
09003,Hartford,CT,8,8.971426008163998e-06
09005,Litchfield,CT,4,2.2181187026223708e-05
09009,New Haven,CT,12,1.4039077772981093e-05
09013,Tolland,CT,3,1.9904326537111618e-05
10001,Kent,DE,2,1.106280353567201e-05
10003,New Castle,DE,3,5.36909868940301e-06
10005,Sussex,DE,5,2.1346995410395988e-05
