c_fips,county,state,total,per_capita
01003,Baldwin,AL,3,1.445079744317224e-05
01003,Baldwin,FL,1,4.816932481057413e-06
01009,Blount,AL,1,1.7393119282012037e-05
01011,Bullock,AL,1,9.62556550197324e-05
01015,Calhoun,AL,1,8.697694241256642e-06
01017,Chambers,AL,1,2.9634019854793304e-05
01033,Colbert,AL,1,1.83496339248032e-05
01043,Cullman,AL,1,1.212856276531231e-05
01049,DeKalb,AL,1,1.4063906390639063e-05
01051,Elmore,AL,1,1.2314664302251121e-05
01055,Etowah,AL,1,9.722424772738321e-06
01057,Fayette,AL,1,6.037553583288052e-05
01059,Franklin,AL,1,3.1634557590712096e-05
01067,Henry,AL,1,5.857544517338332e-05
01073,Jefferson,AL,7,1.0600551531552542e-05
01077,Lauderdale,AL,1,1.0819583446037327e-05
01081,Lee,AL,2,1.2565339766787294e-05
01083,Limestone,AL,2,2.1540814458194664e-05
01085,Lowndes,AL,1,9.75800156128025e-05
01089,Madison,AL,9,2.5229235638257613e-05
01095,Marshall,AL,3,3.1541429667868743e-05
01097,Mobile,AL,6,1.4459747677403029e-05
01099,Monroe,AL,3,0.0001392240579172081
01101,Montgomery,AL,1,4.401989699344103e-06
01103,Morgan,AL,2,1.6805875334016773e-05
01115,St. Clair,AL,3,3.436189952580579e-05
01117,Shelby,AL,10,4.733010857526907e-05
01121,Talladega,AL,1,1.2414341046777236e-05
01125,Tuscaloosa,AL,3,1.4530378177309362e-05
01127,Walker,AL,2,3.099189561929555e-05
01133,Winston,AL,1,4.182875308487054e-05
02020,Anchorage,AK,3,1.0092548671315967e-05
02122,Kenai Peninsula,AK,1,1.7106298539122106e-05
04005,Coconino,AZ,1,7.1221520294572205e-06
04007,Gila,AZ,2,3.7484069270560014e-05
04012,La Paz,AZ,1,4.8430840759395585e-05
04013,Maricopa,AZ,52,1.2217634604852327e-05
04015,Mohave,AZ,4,1.94730590228419e-05
04017,Navajo,AZ,1,9.219393917043894e-06
04019,Pima,AZ,14,1.3769945520194117e-05
04021,Pinal,AZ,6,1.4381832868720232e-05
04023,Santa Cruz,AZ,1,2.1551724137931033e-05
04025,Yavapai,AZ,3,1.3358566180563285e-05
04027,Yuma,AZ,1,4.825160315951498e-06
05007,Benton,AR,6,2.3147076524234988e-05
05009,Boone,AR,1,2.6839152956332697e-05
05023,Cleburne,AR,1,3.97251022921384e-05
05033,Crawford,AR,2,3.212180588792702e-05
05041,Desha,AR,1,8.399832003359933e-05
05045,Faulkner,AR,2,1.636580855277155e-05
05047,Franklin,AR,1,5.664117813650524e-05
05069,Jefferson,AR,2,2.8406266422372776e-05
05093,Mississippi,AR,1,2.331002331002331e-05
05101,Newton,AR,1,0.00012742099898063202
05119,Pulaski,AR,4,1.0148394904490919e-05
05121,Randolph,AR,1,5.732630130703967e-05
05129,Searcy,AR,1,0.0001255020080321285
05143,Washington,AR,2,8.753424777444175e-06
05145,White,AZ,1,1.267154098609932e-05
06001,Alameda,CA,24,1.4537084708804022e-05
06007,Butte,CA,5,2.2101303534882488e-05
06009,Calaveras,CA,2,4.4128679228630685e-05
06013,Contra Costa,CA,10,8.79300217714734e-06
06017,El Dorado,CA,4,2.15081515894524e-05
06019,Fresno,CA,4,4.094878330927592e-06
06019,Fresno,OR,1,1.023719582731898e-06
06023,Humboldt,CA,1,7.337295472888693e-06
06025,Imperial,CA,5,2.7750181763690552e-05
06029,Kern,CA,3,3.4057780159299592e-06
06033,Lake,CA,1,1.5648717587593696e-05
06035,Lassen,CA,2,6.51020474593926e-05
06037,Los Angeles,CA,132,1.3061925003176422e-05
06041,Marin,CA,9,3.454072351302185e-05
06043,Mariposa,CA,2,0.00011457378551787351
06045,Mendocino,CA,1,1.145672223176949e-05
06045,Mendocino,DC,1,1.145672223176949e-05
06047,Merced,CA,1,3.7365298100348246e-06
06049,Modoc,CA,1,0.00011159468809284678
06053,Monterey,CA,3,6.9131910598613216e-06
06055,Napa,CA,1,7.100255609201932e-06
06057,Nevada,CA,5,5.054947276899902e-05
06059,Orange,CA,40,1.2638286551662471e-05
06061,Placer,CA,6,1.5833515858585594e-05
06065,Riverside,CA,19,7.982921589643377e-06
06067,Sacramento,CA,19,1.2574562190144588e-05
06069,San Benito,CA,3,5.065428450823132e-05
06071,San Bernardino,CA,31,1.4540610518020976e-05
06073,San Diego,CA,33,9.981582467985587e-06
06073,San Diego,PA,1,3.0247219599956326e-07
06075,San Francisco,CA,13,1.4916604705385582e-05
06077,San Joaquin,CA,10,1.3646120612601647e-05
06079,San Luis Obispo,CA,4,1.4194313048477128e-05
06081,San Mateo,CA,5,6.511213612082729e-06
06083,Santa Barbara,CA,4,9.002115497141828e-06
06085,Santa Clara,CA,25,1.2964330459746273e-05
06087,Santa Cruz,CA,4,1.4577471974810129e-05
06089,Shasta,CA,3,1.6800040320096767e-05
06093,Siskiyou,CA,1,2.3054223533751384e-05
06095,Solano,CA,7,1.5950489680033177e-05
06097,Sonoma,CA,8,1.5918909077160943e-05
06099,Stanislaus,CA,3,5.563230753539605e-06
06101,Sutter,CA,1,1.0444736897077563e-05
06107,Tulare,CA,1,2.17753437782399e-06
06111,Ventura,CA,15,1.7702812268757014e-05
06113,Yolo,CA,7,3.246346700552343e-05
06115,Yuba,CA,1,1.3341872131497491e-05
08001,Adams,CO,5,1.0045526325306288e-05
08003,Alamosa,CO,1,6.229365227683299e-05
08005,Arapahoe,CO,8,1.2520541513420456e-05
08013,Boulder,CO,2,6.22568093385214e-06
08014,Broomfield,CO,1,1.5034654879497241e-05
08021,Conejos,CO,1,0.00012422360248447205
08031,Denver,CO,12,1.7237441446566087e-05
08035,Douglas,CO,6,1.8280477364198905e-05
08039,Elbert,CO,1,3.975036769090114e-05
08041,El Paso,CO,4,5.8116136381137244e-06
08045,Garfield,CO,1,1.7011142298205324e-05
08047,Gilpin,CO,1,0.00016909029421711193
08051,Gunnison,CO,1,6.0923601803338614e-05
08059,Jefferson,CO,10,1.7500476887995197e-05
08067,La Plata,CO,1,1.807795212958276e-05
08069,Larimer,CO,5,1.474995870011564e-05
08083,Montezuma,CO,1,3.8470416249903824e-05
08093,Park,CO,1,5.7660151069595805e-05
08101,Pueblo,CO,1,6.068918640076711e-06
08103,Rio Blanco,CO,1,0.00015537600994406463
08119,Teller,CO,1,4.156621498046388e-05
08123,Weld,CO,2,6.763337301157883e-06
08125,Yuma,CO,1,9.945300845350572e-05
09001,Fairfield,CT,4,4.235731145437006e-06
09003,Hartford,CT,1,1.1183918420025477e-06
09005,Litchfield,CT,1,5.470669008113002e-06
09007,Middlesex,CT,1,6.123998726208265e-06
09009,New Haven,CT,4,4.6625426476947805e-06
09011,New London,CT,5,1.8628703852043383e-05
10001,Kent,DE,4,2.291712023467131e-05
10003,New Castle,DE,13,2.342097582594972e-05
10005,Sussex,DE,19,8.663101116628139e-05
11001,District of Columbia,CO,1,1.458119172079934e-06
11001,District of Columbia,DC,16,2.3329906753278944e-05
11001,District of Columbia,MI,1,1.458119172079934e-06
12001,Alachua,FL,7,2.6519270038149866e-05
12005,Bay,FL,2,1.0891229293050307e-05
12009,Brevard,FL,1,1.7334807947662747e-06
12011,Broward,FL,62,3.2416893802778754e-05
12013,Calhoun,FL,3,0.000209351011863224
12015,Charlotte,FL,4,2.2513522184261922e-05
12019,Clay,FL,6,2.8951101589415477e-05
12021,Collier,FL,7,1.9154729165811545e-05
12021,Collier,IL,1,2.7363898808302205e-06
12023,Columbia,FL,5,7.218652999350322e-05
12027,DeSoto,FL,1,2.7582402427251412e-05
12029,Dixie,FL,1,6.073489219556635e-05
12031,Duval,FL,26,2.8077450567488473e-05
12033,Escambia,FL,1,3.2105511553168333e-06
12035,Flagler,FL,1,9.310466826806695e-06
12041,Gilchrist,FL,1,5.6747247758483716e-05
12049,Hardee,FL,1,3.673904258055035e-05
12051,Hendry,FL,2,4.9953792741713915e-05
12053,Hernando,FL,1,5.480683331597784e-06
12057,Hillsborough,FL,27,1.933137776161261e-05
12059,Holmes,FL,2,0.00010310341272296113
12061,Indian River,FL,4,2.646220205214377e-05
12069,Lake,FL,3,8.957550169745576e-06
12071,Lee,FL,15,2.0756964999605617e-05
12073,Leon,FL,8,2.7899450380827496e-05
12075,Levy,FL,2,5.020458367848985e-05
12081,Manatee,FL,9,2.397615172108809e-05
12083,Marion,FL,5,1.4389772900604082e-05
12085,Martin,FL,2,1.2632243802305384e-05
12086,Miami-Dade,FL,68,2.5258031218183703e-05
12087,Monroe,FL,1,1.3008637735456344e-05
12089,Nassau,FL,6,7.494847292486416e-05
12091,Okaloosa,FL,1,4.998225629901385e-06
12095,Orange,FL,23,1.7338652530387873e-05
12097,Osceola,FL,2,5.913503188856595e-06
12099,Palm Beach,FL,32,2.2055428047612155e-05
12101,Pasco,FL,16,3.137642493092284e-05
12103,Pinellas,FL,15,1.562705105045037e-05
12105,Polk,FL,10,1.5019006552792559e-05
12109,St. Johns,FL,5,2.1292179808200046e-05
12111,St. Lucie,FL,5,1.6363077043911953e-05
12113,Santa Rosa,FL,6,3.531613829799758e-05
12115,Sarasota,FL,14,3.3900931791325234e-05
12119,Sumter,FL,2,1.639223335983411e-05
12121,Suwannee,FL,1,2.2813341241958298e-05
12127,Volusia,FL,5,9.46157936467387e-06
12131,Walton,FL,2,3.057122330750065e-05
13009,Baldwin,GA,1,2.2095052917651737e-05
13011,Banks,GA,2,0.00010914051841746248
13015,Bartow,GA,1,9.676982329830266e-06
