c_fips,county,state,total,per_capita
01001,Autauga,AL,1,1.8053800324968405e-05
01003,Baldwin,AL,6,2.823250408194955e-05
01009,Blount,AL,2,3.460986034921349e-05
01015,Calhoun,AL,1,8.717635777177229e-06
01039,Covington,AL,1,2.6981814257190653e-05
01051,Elmore,AL,1,1.2281692908550515e-05
01053,Escambia,AL,1,2.703214121590571e-05
01055,Etowah,AL,1,9.70807809178017e-06
01069,Houston,AL,2,1.916112590775834e-05
01073,Jefferson,AL,4,6.064290576547266e-06
01075,Lamar,AL,1,7.203572972194209e-05
01077,Lauderdale,AL,1,1.0803336070178471e-05
01089,Madison,AL,5,1.3821241589774492e-05
01093,Marion,AL,1,3.356605800214823e-05
01097,Mobile,AL,3,7.245589247545556e-06
01101,Montgomery,AL,2,8.800299210173145e-06
01115,St. Clair,AL,1,1.1373200191069764e-05
01117,Shelby,AL,2,9.361849526992553e-06
02020,Anchorage,AK,2,6.794909253986913e-06
02100,Haines,AK,1,0.0003961965134706815
02150,Kodiak Island,AK,1,7.400828892835997e-05
02185,North Slope,AK,1,0.00010209290454313425
04003,Cochise,AZ,3,2.402614044079959e-05
04005,Coconino,AZ,2,1.4184296565272587e-05
04007,Gila,AZ,2,3.732875433946769e-05
04012,La Paz,AZ,1,4.829518014102193e-05
04013,Maricopa,AZ,30,6.932915263136488e-06
04013,Maricopa,IL,1,2.3109717543788294e-07
04015,Mohave,AZ,5,2.415260582464242e-05
04019,Pima,AZ,15,1.4614313648502374e-05
04021,Pinal,AZ,4,9.26861369344987e-06
04025,Yavapai,AZ,2,8.768776141913873e-06
05003,Ashley,AR,1,4.923440500221555e-05
05007,Benton,AR,1,3.7511487893167283e-06
05033,Crawford,AR,1,1.5899767863389194e-05
05045,Faulkner,AR,1,8.095199546668826e-06
05051,Garland,AR,4,4.0680586207247244e-05
05059,Hot Spring,AR,1,2.975659108492531e-05
05083,Logan,AR,1,4.600027600165601e-05
05085,Lonoke,AR,1,1.374041605979829e-05
05101,Newton,AR,1,0.00012795905310300704
05115,Pope,AR,1,1.5714869409435208e-05
05119,Pulaski,AR,3,7.628152969894223e-06
05121,Randolph,AR,1,5.660911406736485e-05
05125,Saline,AR,1,8.366800535475235e-06
05143,Washington,AR,3,1.2890363164498221e-05
06001,Alameda,CA,19,1.1444431862262046e-05
06005,Amador,IN,1,2.5954475849360223e-05
06007,Butte,CA,7,3.0608318466435795e-05
06013,Contra Costa,CA,8,6.98363646680372e-06
06017,El Dorado,CA,3,1.590002067002687e-05
06019,Fresno,CA,3,3.0449495451860363e-06
06021,Glenn,CA,1,3.5808923583757074e-05
06029,Kern,CA,6,6.761660483503802e-06
06037,Los Angeles,AS,1,9.897353556529873e-08
06037,Los Angeles,CA,68,6.730200418440314e-06
06039,Madera,CA,1,6.434054161867934e-06
06041,Marin,CA,5,1.9249352259296475e-05
06043,Mariposa,CA,1,5.742506029631331e-05
06045,Mendocino,CA,2,2.283730702475564e-05
06053,Monterey,CA,3,6.90394767728187e-06
06055,Napa,CA,1,7.149087061582236e-06
06057,Nevada,CA,6,6.0382219449112886e-05
06059,Orange,CA,35,1.1026091197115322e-05
06061,Placer,CA,9,2.3369642833958688e-05
