c_fips,county,state,total,per_capita
01089,Madison,AL,1,2.8588091344669463e-06
04013,Maricopa,AZ,2,4.885617913411216e-07
06065,Riverside,CA,1,4.3174872914761575e-07
08059,Jefferson,CO,1,1.7894881884832119e-06
09003,Hartford,CT,1,1.1143215954410875e-06
12099,Palm Beach,FL,1,7.149720874897044e-07
13051,Chatham,GA,1,3.543573552184436e-06
13121,Fulton,GA,1,1.0082200178051656e-06
19153,Polk,IA,1,2.1696774557494283e-06
25021,Norfolk,MA,1,1.4445877796541368e-06
26111,Midland,MI,1,1.1977195419920472e-05
27003,Anoka,MN,1,2.9250799278090273e-06
34021,Mercer,NJ,1,2.7106955915957593e-06
39017,Butler,OH,1,2.6755852842809365e-06
39057,Greene,OH,1,6.072640930814402e-06
53033,King,WA,1,4.795645553837116e-07
53061,Snohomish,WA,1,1.3205870273453956e-06
55105,Rock,WI,1,6.214267959234402e-06
