c_fips,county,state,total,per_capita
01003,Baldwin,AL,1,4.479604361342806e-06
01007,Bibb,AL,1,4.4654818254889704e-05
01009,Blount,AL,1,1.729325908760765e-05
01015,Calhoun,AL,1,8.802429470533868e-06
01017,Chambers,AL,1,3.0071570337403018e-05
01021,Chilton,AL,1,2.2508328081390114e-05
01049,DeKalb,AL,1,1.3983471536643687e-05
01055,Etowah,AL,1,9.778229749286189e-06
01059,Franklin,AL,1,3.188572157387922e-05
01073,Jefferson,AL,3,4.555303664134424e-06
01089,Madison,AL,2,5.3632387526179306e-06
01091,Marengo,AL,1,5.3013836611355566e-05
01115,St. Clair,AL,1,1.1171686477790688e-05
01117,Shelby,AL,1,4.59343506260852e-06
01125,Tuscaloosa,AL,1,4.776575672900098e-06
02090,Fairbanks North Star,AK,1,1.0325351836363824e-05
02110,Juneau,AK,1,3.1275411271658224e-05
02122,Kenai Peninsula,AK,1,1.7033453703072834e-05
02170,Matanuska-Susitna,AK,2,1.84643223132103e-05
04001,Apache,AZ,2,2.78214419853381e-05
04003,Cochise,AZ,1,7.941424056161751e-06
04005,Coconino,AZ,1,6.969806796955588e-06
04013,Maricopa,AZ,26,5.796566381609368e-06
04015,Mohave,AZ,9,4.241661600237533e-05
04017,Navajo,AZ,2,1.8030363131513468e-05
04019,Pima,AZ,5,4.774276959625849e-06
04021,Pinal,AZ,5,1.0804059733485455e-05
04025,Yavapai,AZ,3,1.2760581712384996e-05
04027,Yuma,AZ,1,4.67755289142932e-06
05007,Benton,AR,2,7.164837841807545e-06
05031,Craighead,AR,2,1.812710727622086e-05
05041,Desha,AR,1,8.802042073761112e-05
05045,Faulkner,AR,3,2.380820113168316e-05
05065,Izard,AR,1,7.337295472888693e-05
05069,Jefferson,AR,2,2.992936669460074e-05
05079,Lincoln,AR,2,0.00015356265356265356
05115,Pope,AR,2,3.1214883256336624e-05
05119,Pulaski,AR,10,2.5515997254478695e-05
05125,Saline,AR,3,2.4502397151187957e-05
05127,Scott,AR,1,9.726680284019065e-05
05141,Van Buren,AR,1,6.044122091266244e-05
05143,Washington,AR,1,4.180829225668619e-06
06001,Alameda,CA,4,2.393304968680613e-06
06005,Amador,CA,1,2.51559669953713e-05
06013,Contra Costa,CA,5,4.33453602259507e-06
06015,Del Norte,CA,1,3.5955702574428306e-05
06017,El Dorado,CA,1,5.185565459985584e-06
06019,Fresno,CA,5,5.004499044641132e-06
06023,Humboldt,CA,3,2.213074846191298e-05
06029,Kern,CA,5,5.554308921775335e-06
06037,Los Angeles,CA,94,9.363382619589571e-06
06041,Marin,CA,2,7.727198967646218e-06
06043,Mariposa,CA,2,0.00011625879207115038
