c_fips,county,state,total,per_capita
01003,Baldwin,AL,1,4.479604361342806e-06
01003,Baldwin,FL,1,4.479604361342806e-06
01007,Bibb,AL,1,4.4654818254889704e-05
01021,Chilton,AL,1,2.2508328081390114e-05
01031,Coffee,AL,1,1.9105116350158574e-05
01053,Escambia,AL,2,5.459558321731772e-05
01059,Franklin,AL,1,3.188572157387922e-05
01069,Houston,AL,1,9.444475926030864e-06
01073,Jefferson,AL,5,7.592172773557373e-06
01077,Lauderdale,AL,1,1.078411284495681e-05
01081,Lee,AL,1,6.077475659709983e-06
01083,Limestone,AL,1,1.010969013799727e-05
01087,Macon,AL,1,5.534646889528448e-05
01089,Madison,AL,2,5.3632387526179306e-06
01095,Marshall,AL,1,1.0333354000041333e-05
01097,Mobile,AL,6,1.4520461750683672e-05
01121,Talladega,AL,1,1.2503438445572532e-05
02090,Fairbanks North Star,AK,1,1.0325351836363824e-05
02122,Kenai Peninsula,AK,1,1.7033453703072834e-05
02170,Matanuska-Susitna,AK,3,2.769648346981545e-05
04003,Cochise,AZ,2,1.5882848112323502e-05
04005,Coconino,AZ,7,4.878864757868912e-05
04013,Maricopa,AZ,21,4.68184207745372e-06
04015,Mohave,AZ,21,9.897210400554243e-05
04017,Navajo,AZ,2,1.8030363131513468e-05
04019,Pima,AK,1,9.548553919251699e-07
04019,Pima,AZ,8,7.638843135401359e-06
04021,Pinal,AZ,2,4.321623893394182e-06
04023,Santa Cruz,AZ,1,2.1506301346294466e-05
04025,Yavapai,AZ,5,2.1267636187308324e-05
04027,Yuma,AZ,2,9.35510578285864e-06
05005,Baxter,AR,2,4.769627015167414e-05
05007,Benton,AR,1,3.5824189209037725e-06
05027,Columbia,AR,1,4.263119751033807e-05
05031,Craighead,AR,2,1.812710727622086e-05
05037,Cross,AR,1,6.0905049028564466e-05
05051,Garland,AR,2,2.0123558650111685e-05
05061,Howard,AR,1,7.57460990758976e-05
05115,Pope,AR,1,1.5607441628168312e-05
05119,Pulaski,AR,5,1.2757998627239348e-05
05121,Randolph,AR,5,0.00027842744180866467
05125,Saline,AR,1,8.167465717062652e-06
05129,Searcy,AR,1,0.0001268874508311128
05143,Washington,AR,2,8.361658451337239e-06
06001,Alameda,CA,11,6.581588663871686e-06
06001,Alameda,NM,1,5.983262421701532e-07
06005,Amador,CA,1,2.51559669953713e-05
06007,Butte,CA,1,4.562335185641419e-06
06013,Contra Costa,CA,39,3.380938097624154e-05
06015,Del Norte,CA,1,3.5955702574428306e-05
06017,El Dorado,CA,1,5.185565459985584e-06
06019,Fresno,CA,3,3.0026994267846794e-06
06023,Humboldt,CA,3,2.213074846191298e-05
06027,Inyo,CA,2,0.00011087089084760796
06029,Kern,CA,8,8.886894274840536e-06
06031,Kings,CA,1,6.538511834706421e-06
06033,Lake,CA,1,1.553132668592551e-05
06037,Los Angeles,CA,57,5.677795843793676e-06
06039,Madera,CA,1,6.356188066892524e-06
06041,Marin,CA,1,3.863599483823109e-06
06047,Merced,CA,2,7.202535292422933e-06
06051,Mono,CA,2,0.00013846579894765993
06055,Napa,CA,2,1.4519688697874318e-05
06057,Nevada,CA,6,6.014736103453461e-05
06059,Orange,CA,24,7.557407960217804e-06
06061,Placer,CA,9,2.2594388056104375e-05
06065,Riverside,CA,21,8.500145312007952e-06
06067,Sacramento,CA,7,4.51014072927687e-06
06071,San Bernardino,CA,17,7.797861092572079e-06
06073,San Diego,CA,24,7.189223354192066e-06
06075,San Francisco,CA,8,9.074935142572903e-06
06077,San Joaquin,CA,5,6.560405590515228e-06
06079,San Luis Obispo,CA,3,1.0596550469603795e-05
06081,San Mateo,CA,7,9.131550419855644e-06
06083,Santa Barbara,CA,1,2.2396466733408138e-06
06085,Santa Clara,CA,11,5.705832190437855e-06
06089,Shasta,CA,3,1.665926254997779e-05
06095,Solano,CA,3,6.701769043635218e-06
06097,Sonoma,CA,5,1.0114577938891766e-05
06099,Stanislaus,CA,4,7.264010460175063e-06
06101,Sutter,CA,1,1.0312361427643316e-05
06103,Tehama,CA,1,1.5364759387867984e-05
06107,Tulare,CA,1,2.145025150419889e-06
06111,Ventura,CA,4,4.728098855090862e-06
06115,Yuba,CA,1,1.2711648955102456e-05
08001,Adams,CO,2,3.865324368357682e-06
08005,Arapahoe,CO,3,4.569061362494098e-06
08013,Boulder,CO,3,9.196924548431005e-06
08031,Denver,CO,3,4.125350139093056e-06
08035,Douglas,CO,5,1.423876703668476e-05
08039,Elbert,CO,1,3.7412548168655765e-05
08041,El Paso,CO,4,5.552447727174929e-06
