c_fips,county,state,total,per_capita
01001,Autauga,AL,2,3.643451806241233e-05
01003,Baldwin,AL,1,5.020508778359599e-06
01007,Bibb,AL,1,4.433999911320002e-05
01015,Calhoun,AL,1,8.626862323904172e-06
01017,Chambers,AL,1,2.9431674367954792e-05
01043,Cullman,AL,3,3.7005970296541175e-05
01055,Etowah,AL,2,1.934254683314152e-05
01057,Fayette,AL,1,5.9623181492964464e-05
01071,Jackson,AL,2,3.8050302499904876e-05
01073,Jefferson,AL,5,7.5760789851690674e-06
01077,Lauderdale,AL,5,5.3763440860215054e-05
01079,Lawrence,AL,1,2.9900729577801698e-05
01081,Lee,AL,4,2.588812447010245e-05
01083,Limestone,AL,2,2.2075298844358105e-05
01089,Madison,AL,12,3.4305709613603356e-05
01097,Mobile,AL,7,1.690212942684879e-05
01101,Montgomery,AL,1,4.394619228216971e-06
01103,Morgan,AL,2,1.6744248350691538e-05
01115,St. Clair,AL,1,1.1628447834783013e-05
01117,Shelby,AL,4,1.9391118867558657e-05
01125,Tuscaloosa,AL,11,5.4164245689018445e-05
02016,Aleutians West,AK,1,0.00017176228100309173
02020,Anchorage,AK,18,6.0021407635389955e-05
02090,Fairbanks North Star,AK,2,2.015032139762629e-05
02170,Matanuska-Susitna,AK,2,2.038673638930512e-05
02180,Nome,AK,1,0.00010193679918450561
02195,Petersburg,AK,1,0.00030665440049064706
02220,Sitka,AK,1,0.00011314777098891151
04003,Cochise,AZ,1,7.854595723958088e-06
04005,Coconino,AZ,7,5.088466626928165e-05
04013,Maricopa,AZ,60,1.465685374023365e-05
04013,Maricopa,MS,1,2.442808956705608e-07
04015,Mohave,AZ,2,9.831729942041952e-06
04019,Pima,AK,3,2.987366427378616e-06
04019,Pima,AL,1,9.957888091262052e-07
04019,Pima,AS,1,9.957888091262052e-07
04019,Pima,AZ,31,3.086945308291237e-05
04021,Pinal,AZ,2,5.059166957568767e-06
04025,Yavapai,AZ,3,1.3779419059692444e-05
04027,Yuma,AZ,1,4.900663549844649e-06
05003,Ashley,AR,1,4.77190303493033e-05
05005,Baxter,AR,1,2.4457053414204656e-05
05007,Benton,AR,5,2.0421416347752213e-05
05007,Benton,DC,1,4.084283269550443e-06
05029,Conway,AR,1,4.763038818766373e-05
05031,Craighead,AR,1,9.740797381673664e-06
05035,Crittenden,AR,1,2.018733850129199e-05
05045,Faulkner,AR,2,1.6588974967236774e-05
05051,Garland,AR,2,2.0458683688291497e-05
05055,Greene,AR,2,4.567461404951128e-05
05059,Hot Spring,AR,1,2.9932054236882276e-05
05085,Lonoke,AR,3,4.203564622800135e-05
05089,Marion,AR,1,6.0890214942458744e-05
05091,Miller,AR,1,2.3010722996916562e-05
05119,Pulaski,AR,7,1.781388057574462e-05
05125,Saline,AR,1,8.705190034298448e-06
05131,Sebastian,AR,1,7.890604657034868e-06
05143,Washington,AR,4,1.818669552289023e-05
06001,Alameda,CA,54,3.35864340660981e-05
06007,Butte,CA,12,5.3687431772222125e-05
06013,Contra Costa,CA,29,2.6152608587434482e-05
06017,El Dorado,CA,4,2.1845031347619984e-05
06017,El Dorado,TN,2,1.0922515673809992e-05
06019,Fresno,CA,13,1.3533673340849727e-05
06019,Fresno,OR,4,4.164207181799916e-06
06021,Glenn,CA,1,3.593115590528547e-05
06023,Humboldt,CA,6,4.461165553853704e-05
06025,Imperial,CA,1,5.618798251429984e-06
06029,Kern,CA,8,9.204119764006369e-06
06031,Kings,CA,1,6.68918692932874e-06
06033,Lake,CA,2,3.122853038536007e-05
06035,Lassen,CA,1,3.158160687215766e-05
06037,Los Angeles,AL,1,9.960087935624367e-08
06037,Los Angeles,AS,1,9.960087935624367e-08
06037,Los Angeles,CA,179,1.7828557404767616e-05
06037,Los Angeles,LA,1,9.960087935624367e-08
06037,Los Angeles,TX,2,1.9920175871248733e-07
06039,Madera,CA,2,1.3033051819414034e-05
06041,Marin,CA,13,4.9931056733203e-05
06047,Merced,CA,6,2.2691258948865246e-05
06053,Monterey,CA,6,1.4003150708909505e-05
