c_fips,county,state,total,per_capita
01003,Baldwin,AL,1,4.816932481057413e-06
01003,Baldwin,FL,2,9.633864962114825e-06
01005,Barbour,AL,1,3.875067813686739e-05
01007,Bibb,AL,1,4.4275214734791464e-05
01015,Calhoun,AL,1,8.697694241256642e-06
01035,Conecuh,AL,1,8e-05
01043,Cullman,AL,1,1.212856276531231e-05
01045,Dale,AR,1,2.025849844009562e-05
01049,DeKalb,AL,1,1.4063906390639063e-05
01053,Escambia,AL,1,2.66844563042028e-05
01055,Etowah,AL,1,9.722424772738321e-06
01069,Houston,AL,3,2.878581435068798e-05
01071,Jackson,AL,1,1.9235208124951912e-05
01073,Jefferson,AL,6,9.086187027045036e-06
01081,Lee,AL,3,1.884800965018094e-05
01083,Limestone,AL,2,2.1540814458194664e-05
01089,Madison,AL,12,3.363898085101015e-05
01095,Marshall,AL,2,2.1027619778579163e-05
01097,Mobile,AL,12,2.8919495354806058e-05
01101,Montgomery,AL,1,4.401989699344103e-06
01103,Morgan,AL,1,8.402937667008386e-06
01115,St. Clair,AL,6,6.872379905161158e-05
01117,Shelby,AL,7,3.3131076002688353e-05
01121,Talladega,AL,3,3.7243023140331715e-05
01125,Tuscaloosa,AL,6,2.9060756354618723e-05
02020,Anchorage,AK,7,2.3549280233070592e-05
02050,Bethel,AK,1,5.5487737210076573e-05
02060,Bristol Bay,WA,1,0.0011086474501108647
02090,Fairbanks North Star,AK,3,2.9811294505778423e-05
02122,Kenai Peninsula,AR,1,1.7106298539122106e-05
02185,North Slope,AK,1,0.00010315659170621003
02198,Prince of Wales-Hyder,AK,1,0.00015339776039269826
02240,Southeast Fairbanks,AK,1,0.00014583637159107482
04003,Cochise,AZ,2,1.5912671260124436e-05
04005,Coconino,AZ,3,2.136645608837166e-05
04013,Maricopa,AZ,103,2.420031469807288e-05
04015,Mohave,AZ,6,2.9209588534262846e-05
04017,Navajo,AZ,3,2.765818175113168e-05
04019,Pima,AK,1,9.835675371567226e-07
04019,Pima,AZ,28,2.7539891040388234e-05
04021,Pinal,AZ,8,1.9175777158293643e-05
04023,Santa Cruz,AZ,1,2.1551724137931033e-05
04025,Yavapai,AZ,5,2.2264276967605476e-05
04027,Yuma,AZ,2,9.650320631902995e-06
05007,Benton,AR,3,1.1573538262117494e-05
05009,Boone,AR,1,2.6839152956332697e-05
05023,Cleburne,AR,1,3.97251022921384e-05
05031,Craighead,AR,2,1.88800362496696e-05
05035,Crittenden,AR,4,8.112602928649658e-05
05037,Cross,AR,1,5.873715124816446e-05
05051,Garland,AR,2,2.034960623511935e-05
05053,Grant,AR,1,5.5358724534986716e-05
05055,Greene,AR,1,2.23563603845294e-05
05059,Hot Spring,AR,1,2.9906094862132904e-05
05065,Izard,AR,1,7.41399762752076e-05
05071,Johnson,AR,1,3.8274581850193284e-05
05089,Marion,AR,2,0.00012212994626282364
05099,Nevada,AR,1,0.00011936022917164001
05119,Pulaski,AR,8,2.0296789808981837e-05
05125,Saline,AR,2,1.6998708098184538e-05
05131,Sebastian,AR,1,7.850217843545158e-06
05143,Washington,AR,7,3.063698672105461e-05
05147,Woodruff,AR,1,0.00015151515151515152
06001,Alameda,CA,276,0.00016717647415124626
06005,Amador,CA,2,5.3434502658366506e-05
06005,Amador,IN,2,5.3434502658366506e-05
06007,Butte,CA,55,0.00024311433888370737
06009,Calaveras,CA,2,4.4128679228630685e-05
06011,Colusa,CA,1,4.652028284331969e-05
06013,Contra Costa,CA,109,9.5843723730906e-05
06017,El Dorado,CA,14,7.527853056308341e-05
06019,Fresno,CA,63,6.449433371210958e-05
06019,Fresno,OR,11,1.126091541005088e-05
