c_fips,county,state,total,per_capita
01003,Baldwin,AL,3,1.343881308402842e-05
01003,Baldwin,FL,1,4.479604361342806e-06
01015,Calhoun,AL,1,8.802429470533868e-06
01031,Coffee,AL,1,1.9105116350158574e-05
01035,Conecuh,AL,2,0.00016574127786525233
01047,Dallas,AL,1,2.6884611248521347e-05
01053,Escambia,AL,2,5.459558321731772e-05
01059,Franklin,AL,1,3.188572157387922e-05
01073,Jefferson,AL,6,9.110607328268848e-06
01081,Lee,AL,2,1.2154951319419966e-05
01083,Limestone,AL,1,1.010969013799727e-05
01089,Madison,AL,3,8.044858128926897e-06
01097,Mobile,AL,1,2.4200769584472787e-06
01103,Morgan,AL,2,1.6711369580293953e-05
01107,Pickens,AL,1,5.017561465127948e-05
01115,St. Clair,AL,1,1.1171686477790688e-05
01117,Shelby,AL,4,1.837374025043408e-05
02020,Anchorage,AK,1,3.4722222222222224e-06
02170,Matanuska-Susitna,AK,1,9.23216115660515e-06
04005,Coconino,AZ,4,2.7879227187822352e-05
04007,Gila,AZ,2,3.702469547187974e-05
04012,La Paz,AZ,2,9.475080538184574e-05
04013,Maricopa,AZ,34,7.580125268258404e-06
04015,Mohave,AZ,7,3.2990701335180815e-05
04019,Pima,AZ,7,6.683987743476189e-06
04021,Pinal,AZ,4,8.643247786788363e-06
04025,Yavapai,AZ,4,1.701410894984666e-05
04027,Yuma,AZ,1,4.67755289142932e-06
05005,Baxter,AR,1,2.384813507583707e-05
05007,Benton,AR,3,1.0747256762711318e-05
05009,Boone,AR,1,2.6715110066253472e-05
05023,Cleburne,AR,1,4.013002126891127e-05
05027,Columbia,AR,1,4.263119751033807e-05
05029,Conway,AR,1,4.797083373309028e-05
05031,Craighead,AR,2,1.812710727622086e-05
05043,Drew,AR,1,5.4887754541961686e-05
05045,Faulkner,AR,1,7.936067043894387e-06
05061,Howard,AR,1,7.57460990758976e-05
05071,Johnson,AR,2,7.525020693806908e-05
05083,Logan,AR,1,4.658529768005217e-05
05085,Lonoke,AR,1,1.3640889931659142e-05
