c_fips,county,state,total,per_capita
01003,Baldwin,AL,3,1.4116252040974774e-05
01003,Baldwin,FL,1,4.705417346991592e-06
01021,Chilton,AL,4,9.066183136899366e-05
01031,Coffee,AL,1,1.9285287254353654e-05
01033,Colbert,AL,2,3.656641374897157e-05
01039,Covington,AL,1,2.6981814257190653e-05
01051,Elmore,AL,1,1.2281692908550515e-05
01061,Geneva,AL,1,3.7900322152738296e-05
01067,Henry,AL,1,5.8428279287174995e-05
01071,Jackson,AL,1,1.9294589797020917e-05
01073,Jefferson,AL,2,3.032145288273633e-06
01077,Lauderdale,AL,1,1.0803336070178471e-05
01089,Madison,AL,3,8.292744953864696e-06
01091,Marengo,AL,1,5.1557022066405446e-05
01093,Marion,AL,1,3.356605800214823e-05
01097,Mobile,AL,1,2.415196415848519e-06
01103,Morgan,AL,3,2.5227467666795607e-05
01111,Randolph,AL,1,4.407810640454886e-05
01117,Shelby,AL,1,4.680924763496276e-06
01121,Talladega,AL,2,2.4955703626063736e-05
01127,Walker,AL,1,1.565067689177557e-05
02020,Anchorage,AK,6,2.0384727761960738e-05
02090,Fairbanks North Star,AK,1,1.0032605969400551e-05
02150,Kodiak Island,AK,4,0.0002960331557134399
02170,Matanuska-Susitna,AK,1,9.413359439716846e-06
02180,Nome,AK,7,0.0006982543640897755
04005,Coconino,AZ,1,7.0921482826362935e-06
04007,Gila,AZ,2,3.732875433946769e-05
04013,Maricopa,AZ,45,1.0399372894704731e-05
04015,Mohave,AZ,2,9.661042329856969e-06
04017,Navajo,AZ,1,9.167667470365515e-06
04019,Pima,AK,2,1.9485751531336498e-06
04019,Pima,AZ,14,1.364002607193555e-05
04021,Pinal,AZ,3,6.951460270087403e-06
04023,Santa Cruz,AZ,1,2.1474895846755144e-05
04025,Yavapai,AZ,6,2.6306328425741618e-05
05005,Baxter,AR,1,2.4208385784835866e-05
05007,Benton,AR,6,2.250689273590037e-05
05019,Clark,AR,1,4.5077533357374686e-05
05025,Cleveland,AR,1,0.00012251899044351874
05031,Craighead,AR,1,9.329402545061014e-06
05033,Crawford,AR,2,3.179953572677839e-05
05051,Garland,AR,3,3.0510439655435435e-05
05061,Howard,AR,1,7.482229704451927e-05
05071,Johnson,AR,1,3.787735313056323e-05
05083,Logan,AR,1,4.600027600165601e-05
05119,Pulaski,AR,4,1.017087062652563e-05
05121,Randolph,AR,1,5.660911406736485e-05
05131,Sebastian,AR,2,1.5651166794484528e-05
06001,Alameda,CA,23,1.385378593852774e-05
06007,Butte,CA,5,2.186308461888271e-05
06009,Calaveras,CA,2,4.3781878680414175e-05
06013,Contra Costa,CA,13,1.1348409258556046e-05
06017,El Dorado,CA,4,2.1200027560035827e-05
06017,El Dorado,TN,1,5.300006890008957e-06
06019,Fresno,CA,4,4.059932726914715e-06
06019,Fresno,OR,1,1.0149831817286788e-06
06023,Humboldt,CA,1,7.325631652589244e-06
06025,Imperial,CA,1,5.505122516501604e-06
06029,Kern,CA,2,2.253886827834601e-06
06033,Lake,CA,1,1.5597947310133985e-05
06037,Los Angeles,CA,122,1.2074771338966445e-05
06037,Los Angeles,CO,1,9.897353556529873e-08
06041,Marin,CA,2,7.69974090371859e-06
06045,Mendocino,CA,3,3.4255960537133464e-05
