c_fips,county,state,total,per_capita
01001,Autauga,AL,2,3.645377661125693e-05
01003,Baldwin,AL,3,1.47827672354747e-05
01003,Baldwin,FL,3,1.47827672354747e-05
01015,Calhoun,AL,2,1.7320666152820236e-05
01027,Clay,AL,1,7.454342154304882e-05
01031,Coffee,AL,4,7.848831505209662e-05
01033,Colbert,AL,1,1.83766102504732e-05
01039,Covington,AL,1,2.6626903823623388e-05
01043,Cullman,AL,1,1.2230770171597706e-05
01051,Elmore,AL,1,1.236521911168266e-05
01055,Etowah,AL,7,6.796248470844094e-05
01065,Hale,AL,1,6.66000666000666e-05
01067,Henry,AL,2,0.00011695222501608094
01071,Jackson,AL,1,1.915892326851231e-05
01073,Jefferson,AL,6,9.084646190883557e-06
01077,Lauderdale,AL,5,5.407802377269925e-05
01079,Lawrence,AL,1,3.017956843217142e-05
01083,Limestone,AL,2,2.1842407033255064e-05
01089,Madison,AL,21,5.9493961362921664e-05
01093,Marion,AL,1,3.32016335203692e-05
01097,Mobile,AL,21,5.066809502439307e-05
01101,Montgomery,AL,1,4.399878563351651e-06
01103,Morgan,AL,1,8.385252018749423e-06
01113,Russell,AL,2,3.3988172116103597e-05
01115,St. Clair,AL,1,1.1554549025951517e-05
01117,Shelby,AL,7,3.3499394618082974e-05
01121,Talladega,AL,2,2.4652401143871413e-05
01123,Tallapoosa,AL,1,2.4627508927471986e-05
01125,Tuscaloosa,AL,20,9.767198816215503e-05
02020,Anchorage,AK,2,6.721627171505678e-06
02050,Bethel,AK,2,0.0001113895850737956
02090,Fairbanks North Star,AK,3,3.0109598940142117e-05
02110,Juneau,AK,1,3.066073892380806e-05
02122,Kenai Peninsula,AK,2,3.4462556432436155e-05
02170,Matanuska-Susitna,AK,1,9.894915992163227e-06
04001,Apache,AZ,1,1.4082126964456711e-05
04003,Cochise,AZ,3,2.3724041944106156e-05
04005,Coconino,AZ,5,3.5981059570242226e-05
04013,Maricopa,AZ,83,1.9890220362073902e-05
04015,Mohave,AZ,3,1.4664620137456373e-05
04017,Navajo,AZ,1,9.290399301361972e-06
04019,Pima,AK,1,9.909791170970654e-07
04019,Pima,AZ,54,5.351287232324153e-05
04019,Pima,CA,1,9.909791170970654e-07
04021,Pinal,AZ,9,2.2188583234306508e-05
04023,Santa Cruz,AZ,1,2.148596966181084e-05
04025,Yavapai,AZ,6,2.7173297706120785e-05
05005,Baxter,AR,2,4.861685060041811e-05
05007,Benton,AR,4,1.5898819910092175e-05
05009,Boone,AR,1,2.694038093698645e-05
05015,Carroll,AR,1,3.602954422626554e-05
05027,Columbia,AR,1,4.146796599626788e-05
05031,Craighead,AR,1,9.573317250160353e-06
05037,Cross,AR,1,5.795421616922631e-05
05045,Faulkner,AR,4,3.299213962273488e-05
05047,Franklin,AR,1,5.6341202321257534e-05
05051,Garland,AR,1,1.0223485390639376e-05
05059,Hot Spring,AR,1,2.9853419709227693e-05
05075,Lawrence,AR,1,5.989458552946814e-05
05107,Phillips,AR,1,5.116136293870869e-05
05115,Pope,AR,1,1.572129291912967e-05
05119,Pulaski,AR,104,0.00026424375470048987
05123,St. Francis,AR,1,3.752204420096807e-05
05125,Saline,AR,8,6.873442735630209e-05
05131,Sebastian,AR,1,7.850217843545158e-06
05141,Van Buren,AR,1,5.949547834364588e-05
05143,Washington,AR,2,8.91130577363501e-06
05145,White,AR,1,1.2671862130140023e-05
06001,Alameda,CA,55,3.364865179029181e-05
06007,Butte,CA,19,8.45831608282027e-05
06013,Contra Costa,CA,20,1.778718522240652e-05
06015,Del Norte,CA,1,3.677822728944465e-05
06017,El Dorado,CA,1,5.418027946188146e-06
06019,Fresno,CA,13,1.3409139669598798e-05
06019,Fresno,OR,3,3.094416846830492e-06
06023,Humboldt,CA,5,3.700907462509808e-05
06029,Kern,CA,3,3.4245363463165116e-06
06037,Los Angeles,CA,123,1.2195828114576533e-05
