c_fips,county,state,total,per_capita
01003,Baldwin,AL,2,8.959208722685613e-06
01003,Baldwin,FL,1,4.479604361342806e-06
01007,Bibb,AL,2,8.930963650977941e-05
01009,Blount,AL,1,1.729325908760765e-05
01021,Chilton,AL,1,2.2508328081390114e-05
01043,Cullman,AL,1,1.1937732785789323e-05
01061,Geneva,AL,1,3.8064786266225115e-05
01065,Hale,AL,1,6.825472663981981e-05
01067,Henry,AL,1,5.812263876780006e-05
01069,Houston,AL,2,1.888895185206173e-05
01073,Jefferson,AL,4,6.073738218845898e-06
01077,Lauderdale,AL,1,1.078411284495681e-05
01081,Lee,AL,2,1.2154951319419966e-05
01083,Limestone,AL,1,1.010969013799727e-05
01091,Marengo,AL,1,5.3013836611355566e-05
01095,Marshall,AL,2,2.0666708000082665e-05
01097,Mobile,AL,1,2.4200769584472787e-06
01099,Monroe,AL,1,4.82322866927121e-05
01101,Montgomery,AL,1,4.4152839469106255e-06
01115,St. Clair,AL,1,1.1171686477790688e-05
01117,Shelby,AL,4,1.837374025043408e-05
01125,Tuscaloosa,AL,1,4.776575672900098e-06
02070,Dillingham,AK,1,0.0002034174125305126
02090,Fairbanks North Star,AK,2,2.0650703672727648e-05
02122,Kenai Peninsula,AK,2,3.406690740614567e-05
04013,Maricopa,AZ,27,6.019511242440497e-06
04015,Mohave,AZ,7,3.2990701335180815e-05
04017,Navajo,AZ,1,9.015181565756734e-06
04019,Pima,AZ,7,6.683987743476189e-06
04019,Pima,TX,1,9.548553919251699e-07
04021,Pinal,AZ,2,4.321623893394182e-06
05005,Baxter,AR,1,2.384813507583707e-05
05007,Benton,AR,2,7.164837841807545e-06
05027,Columbia,AR,1,4.263119751033807e-05
05031,Craighead,AR,1,9.06355363811043e-06
05035,Crittenden,AR,2,4.170576582212491e-05
05041,Desha,AR,1,8.802042073761112e-05
05045,Faulkner,AR,1,7.936067043894387e-06
05051,Garland,AR,2,2.0123558650111685e-05
05069,Jefferson,AR,2,2.992936669460074e-05
05071,Johnson,AR,1,3.762510346903454e-05
05075,Lawrence,AR,1,6.0953309764720226e-05
05085,Lonoke,AR,1,1.3640889931659142e-05
05095,Monroe,AR,1,0.00014923145799134458
05115,Pope,AR,1,1.5607441628168312e-05
05119,Pulaski,AR,1,2.5515997254478695e-06
05121,Randolph,AR,1,5.568548836173293e-05
05135,Sharp,AR,1,5.733287467033597e-05
05149,Yell,AR,1,4.6858160348624716e-05
06001,Alameda,CA,11,6.581588663871686e-06
06005,Amador,CA,1,2.51559669953713e-05
06007,Butte,CA,1,4.562335185641419e-06
06009,Calaveras,CA,1,2.1784119376974187e-05
06011,Colusa,CA,2,9.28203462198914e-05
06013,Contra Costa,CA,8,6.935257636152111e-06
06019,Fresno,CA,1,1.0008998089282265e-06
06023,Humboldt,CA,2,1.4753832307941988e-05
06025,Imperial,CA,4,2.207322793366995e-05
06029,Kern,CA,3,3.332585353065201e-06
06031,Kings,CA,1,6.538511834706421e-06
06035,Lassen,CA,1,3.270859909070094e-05
06037,Los Angeles,CA,77,7.670004911791457e-06
06039,Madera,CA,1,6.356188066892524e-06
06045,Mendocino,CA,2,2.305502080715628e-05
06047,Merced,CA,4,1.4405070584845865e-05
06051,Mono,CA,1,6.923289947382996e-05
06053,Monterey,CA,3,6.911470968366197e-06
06055,Napa,CA,1,7.259844348937159e-06
06057,Nevada,CA,6,6.014736103453461e-05
06059,Orange,CA,26,8.187191956902621e-06
06061,Placer,CA,14,3.514682586505125e-05
06063,Plumas,CA,3,0.0001595150741745095
06065,Riverside,CA,20,8.095376487626622e-06
06067,Sacramento,CA,9,5.798752366213118e-06
06069,San Benito,CA,2,3.184307731499172e-05
06071,San Bernardino,CA,17,7.797861092572079e-06
06073,San Diego,CA,26,7.788325300374739e-06
06075,San Francisco,CA,11,1.2478035821037742e-05
06077,San Joaquin,CA,4,5.248324472412182e-06
06079,San Luis Obispo,CA,2,7.0643669797358635e-06
06081,San Mateo,CA,5,6.522536014182602e-06
06083,Santa Barbara,CA,4,8.958586693363255e-06
06085,Santa Clara,CA,18,9.336816311625582e-06
06087,Santa Cruz,CA,2,7.320295886359727e-06
06089,Shasta,CA,3,1.665926254997779e-05
06095,Solano,CA,3,6.701769043635218e-06
06097,Sonoma,CA,5,1.0114577938891766e-05
06099,Stanislaus,CA,3,5.448007845131297e-06
06107,Tulare,CA,2,4.290050300839778e-06
06109,Tuolumne,CA,1,1.8356033628253606e-05
06111,Ventura,CA,9,1.063822242395444e-05
06111,Ventura,OK,1,1.1820247137727156e-06
06113,Yolo,CA,1,4.535147392290249e-06
08005,Arapahoe,CO,9,1.3707184087482296e-05
08013,Boulder,CO,1,3.0656415161436684e-06
08031,Denver,CO,6,8.250700278186112e-06
08035,Douglas,CO,4,1.1391013629347808e-05
08041,El Paso,CO,7,9.716783522556125e-06
