c_fips,county,state,total,per_capita
01003,Baldwin,AL,2,9.633864962114825e-06
01003,Baldwin,FL,2,9.633864962114825e-06
01015,Calhoun,AL,1,8.697694241256642e-06
01031,Coffee,AL,1,1.9530487090348034e-05
01033,Colbert,AL,2,3.66992678496064e-05
01043,Cullman,AL,3,3.6385688295936934e-05
01049,DeKalb,AL,2,2.8127812781278127e-05
01059,Franklin,AL,1,3.1634557590712096e-05
01067,Henry,AL,1,5.857544517338332e-05
01069,Houston,AL,2,1.9190542900458653e-05
01073,Jefferson,AL,2,3.028729009015012e-06
01077,Lauderdale,AL,1,1.0819583446037327e-05
01081,Lee,AL,1,6.282669883393647e-06
01089,Madison,AL,12,3.363898085101015e-05
01097,Mobile,AL,3,7.2298738387015146e-06
01101,Montgomery,AL,4,1.7607958797376413e-05
01103,Morgan,AL,3,2.5208813001025158e-05
01113,Russell,AL,1,1.7186560109993984e-05
01117,Shelby,AL,1,4.733010857526907e-06
01121,Talladega,AL,1,1.2414341046777236e-05
01125,Tuscaloosa,AL,1,4.843459392436454e-06
02020,Anchorage,AK,3,1.0092548671315967e-05
02060,Bristol Bay,AK,1,0.0011086474501108647
02090,Fairbanks North Star,AK,2,1.9874196337185615e-05
04001,Apache,AZ,2,2.8018660427844945e-05
04003,Cochise,AZ,1,7.956335630062218e-06
04005,Coconino,AZ,6,4.273291217674332e-05
04013,Maricopa,AZ,45,1.0572953023429899e-05
04015,Mohave,AZ,11,5.355091231281522e-05
04017,Navajo,AZ,1,9.219393917043894e-06
04019,Pima,AK,1,9.835675371567226e-07
04019,Pima,AZ,16,1.573708059450756e-05
04021,Pinal,AZ,2,4.793944289573411e-06
04025,Yavapai,AZ,6,2.671713236112657e-05
05007,Benton,AR,3,1.1573538262117494e-05
05015,Carroll,AR,1,3.606462781304097e-05
05021,Clay,AR,1,6.640106241699867e-05
05031,Craighead,AR,1,9.4400181248348e-06
05045,Faulkner,AR,2,1.636580855277155e-05
05051,Garland,AR,1,1.0174803117559675e-05
05055,Greene,AR,2,4.47127207690588e-05
05067,Jackson,AR,1,5.786367318597385e-05
05091,Miller,AR,2,4.575297966280054e-05
05097,Montgomery,AR,1,0.00011190689346463742
05119,Pulaski,AR,7,1.7759691082859108e-05
05125,Saline,AR,2,1.6998708098184538e-05
05143,Washington,AR,2,8.753424777444175e-06
06001,Alameda,CA,33,1.998849147460553e-05
06005,Amador,CA,1,2.6717251329183253e-05
06007,Butte,CA,4,1.768104282790599e-05
06009,Calaveras,CA,1,2.2064339614315342e-05
06013,Contra Costa,CA,8,7.034401741717872e-06
06017,El Dorado,CA,3,1.61311136920893e-05
06019,Fresno,CA,9,9.213476244587083e-06
06021,Glenn,CA,1,3.591954022988506e-05
