c_fips,county,state,total,per_capita
01001,Autauga,AL,1,1.8226888305628465e-05
01003,Baldwin,AL,3,1.47827672354747e-05
01003,Baldwin,FL,1,4.927589078491567e-06
01009,Blount,AL,1,1.738344400792685e-05
01029,Cleburne,AL,1,6.705109293281481e-05
01045,Dale,AL,1,2.0257267294641952e-05
01069,Houston,AL,1,9.59140610013428e-06
01073,Jefferson,AL,5,7.570538492402965e-06
01075,Lamar,AL,1,7.180297264306742e-05
01077,Lauderdale,AL,4,4.3262419018159403e-05
01081,Lee,AL,3,1.9113880500019113e-05
01083,Limestone,AL,2,2.1842407033255064e-05
01089,Madison,AL,13,3.6829595129427695e-05
01097,Mobile,AL,12,2.895319715679604e-05
01101,Montgomery,AL,3,1.3199635690054954e-05
01103,Morgan,AL,3,2.515575605624827e-05
01111,Randolph,AL,1,4.4259537930424005e-05
01115,St. Clair,AL,1,1.1554549025951517e-05
01117,Shelby,AL,8,3.828502242066625e-05
01125,Tuscaloosa,AL,6,2.930159644864651e-05
01127,Walker,AL,1,1.540096410035268e-05
02020,Anchorage,AK,4,1.3443254343011357e-05
02050,Bethel,AK,3,0.0001670843776106934
02090,Fairbanks North Star,AK,1,1.0036532980047373e-05
02110,Juneau,AK,1,3.066073892380806e-05
02122,Kenai Peninsula,AK,1,1.7231278216218077e-05
02170,Matanuska-Susitna,AK,1,9.894915992163227e-06
04003,Cochise,AZ,2,1.5816027962737437e-05
04005,Coconino,AZ,3,2.1588635742145336e-05
04012,La Paz,AZ,1,4.88615264340858e-05
04013,Maricopa,AZ,62,1.4857754969260025e-05
04015,Mohave,AZ,3,1.4664620137456373e-05
04017,Navajo,AZ,2,1.8580798602723944e-05
04019,Pima,AZ,37,3.666622733259142e-05
04021,Pinal,AZ,3,7.396194411435503e-06
04025,Yavapai,AZ,6,2.7173297706120785e-05
05007,Benton,AR,4,1.5898819910092175e-05
05031,Craighead,AR,2,1.9146634500320705e-05
05045,Faulkner,AR,2,1.649606981136744e-05
05051,Garland,AR,1,1.0223485390639376e-05
05055,Greene,AR,1,2.257336343115124e-05
05069,Jefferson,AR,1,1.3913624220837043e-05
05083,Logan,AR,1,4.6021445993833124e-05
05085,Lonoke,AR,1,1.4013649294412759e-05
05105,Perry,AR,1,9.702144173862424e-05
05119,Pulaski,AR,53,0.0001346626826839035
05125,Saline,AR,9,7.732623077583984e-05
05131,Sebastian,AR,1,7.850217843545158e-06
05133,Sevier,AR,1,5.7930714865021436e-05
05139,Union,AR,1,2.4946365314573667e-05
05143,Washington,AR,4,1.782261154727002e-05
05145,White,AR,3,3.8015586390420075e-05
06001,Alameda,CA,35,2.1412778412003882e-05
06005,Amador,CA,1,2.700440171747995e-05
06007,Butte,CA,5,2.2258726533737553e-05
06013,Contra Costa,CA,19,1.689782596128619e-05
06017,El Dorado,CA,4,2.1672111784752585e-05
06019,Fresno,CA,8,8.251778258214646e-06
06019,Fresno,OR,1,1.0314722822768307e-06
06021,Glenn,CA,1,3.6032140669477175e-05
06023,Humboldt,CA,3,2.2205444775058843e-05
06025,Imperial,CA,1,5.588559101806781e-06
06029,Kern,CA,5,5.707560577194186e-06
06031,Kings,CA,3,1.998867308525169e-05
06033,Lake,CA,2,3.112356053532524e-05
06035,Lassen,CA,1,3.199385717942155e-05
06037,Los Angeles,CA,71,7.039868261259625e-06
06037,Los Angeles,LA,1,9.915307410224824e-08
06041,Marin,CA,5,1.9163255607168592e-05
06045,Mendocino,CA,1,1.1480133628755439e-05
06047,Merced,CA,2,7.508832263950472e-06
06049,Modoc,CA,1,0.00011042402826855124
06053,Monterey,CA,3,6.96779947602148e-06
06055,Napa,NV,1,7.099146682568756e-06
06057,Nevada,CA,9,9.120758847136082e-05
06059,Orange,CA,21,6.668190824569425e-06
06059,Orange,OR,1,3.175328964080679e-07
06061,Placer,CA,4,1.0728433836407477e-05
06063,Plumas,CA,1,5.426819341184132e-05
06065,Riverside,CA,12,5.115490729025636e-06
06067,Sacramento,CA,24,1.6067763112968426e-05
06071,San Bernardino,CA,17,8.036263402241928e-06
06073,San Diego,CA,34,1.036316808144231e-05
06075,San Francisco,CA,24,2.780964299370807e-05
06077,San Joaquin,CA,9,1.2460696885241135e-05
06079,San Luis Obispo,CA,7,2.499312689010522e-05
06081,San Mateo,CA,15,1.9606433524387136e-05
06085,Santa Clara,CA,42,2.191740790122555e-05
06087,Santa Cruz,CA,6,2.1937602146959996e-05
06089,Shasta,CA,3,1.6824253844342004e-05
06093,Siskiyou,CA,2,4.623849817357932e-05
06095,Solano,CA,7,1.6151025936240363e-05
06097,Sonoma,CA,6,1.1979323687315693e-05
06099,Stanislaus,CA,4,7.501720707187211e-06
06103,Tehama,CA,1,1.5833306944488427e-05
06107,Tulare,CA,3,6.5622395611174185e-06
06109,Tuolumne,CA,4,7.460598713046722e-05
06111,Ventura,CA,5,5.911549038663895e-06
06113,Yolo,CA,2,9.432316058046473e-06
08001,Adams,CO,11,2.2428702214120703e-05
08005,Arapahoe,CO,13,2.06027411154641e-05
08013,Boulder,CO,9,2.8299484006074956e-05
08014,Broomfield,CO,2,3.0832793759442546e-05
08031,Denver,CO,23,3.366091747952904e-05
08035,Douglas,CO,6,1.86320937815387e-05
08037,Eagle,CO,3,5.56947925368978e-05
08041,El Paso,CO,10,1.4836773239208844e-05
08059,Jefferson,CO,14,2.4783673931823653e-05
08069,Larimer,CO,4,1.2001092099381043e-05
08077,Mesa,CO,1,6.755615605472049e-06
08089,Otero,CO,1,5.4999450005499945e-05
08093,Park,CO,1,5.978715771852206e-05
08097,Pitkin,CO,1,5.574136008918618e-05
08119,Teller,CO,2,8.551393877201984e-05
08123,Weld,CO,1,3.498717719955636e-06
09001,Fairfield,CT,8,8.466119120412554e-06
09003,Hartford,CT,5,5.578551584866505e-06
09005,Litchfield,CT,1,5.431181499223341e-06
09007,Middlesex,CT,2,1.2215680046908211e-05
09009,New Haven,CT,7,8.137774853345671e-06
09011,New London,CT,1,3.7087035855746267e-06
09013,Tolland,CT,1,6.590480709662963e-06
09015,Windham,CT,1,8.584648930781975e-06
10001,Kent,DE,3,1.732821958319856e-05
10003,New Castle,DE,8,1.4453791229439481e-05
10005,Sussex,DE,1,4.659050671835107e-06
11001,District of Columbia,DC,17,2.5170269469943736e-05
11001,District of Columbia,VI,1,1.4806040864672787e-06
12001,Alachua,FL,5,1.9301144171826506e-05
12001,Alachua,GA,1,3.860228834365301e-06
12005,Bay,FL,3,1.6530018513620737e-05
12007,Bradford,FL,1,3.738597278301181e-05
12009,Brevard,FL,8,1.4140621409607846e-05
12011,Broward,FL,165,8.753129907057675e-05
12013,Calhoun,FL,2,0.00013883104262113008
12015,Charlotte,FL,11,6.381176688981449e-05
12017,Citrus,FL,2,1.4256488484321427e-05
12019,Clay,FL,5,2.470453377603858e-05
12021,Collier,FL,6,1.6851991764993357e-05
12029,Dixie,FL,1,6.115085916957133e-05
12031,Duval,FL,17,1.8669460496519792e-05
12033,Escambia,FL,2,6.465984074281225e-06
12035,Flagler,FL,1,9.575242253629016e-06
12053,Hernando,FL,4,2.248454187745925e-05
12057,Hillsborough,FL,4,2.9323943806526482e-06
12063,Jackson,FL,1,2.0572321997983912e-05
12071,Lee,FL,20,2.858596657728788e-05
12073,Leon,FL,3,1.0493032626336113e-05
12075,Levy,FL,2,5.0503775157193e-05
12079,Madison,FL,1,5.411841108345059e-05
12081,Manatee,FL,2,5.516510917175105e-06
12083,Marion,FL,5,1.4612107007382037e-05
12085,Martin,FL,6,3.857057450870731e-05
12086,Miami-Dade,FL,171,6.428960549867868e-05
12087,Monroe,FL,4,5.2186619350798456e-05
12089,Nassau,FL,2,2.5657143590204104e-05
12095,Orange,FL,10,7.74412782147617e-06
12097,Osceola,FL,4,1.2355746657770528e-05
12099,Palm Beach,FL,30,2.1063629010514964e-05
12101,Pasco,FL,4,8.082522555289506e-06
12103,Pinellas,FL,7,7.391295166092961e-06
12105,Polk,FL,2,3.0839307164125252e-06
12107,Putnam,FL,3,4.170199752568148e-05
12109,St. Johns,FL,4,1.7670810471722285e-05
12111,St. Lucie,FL,6,2.0182856681534706e-05
12115,Sarasota,FL,7,1.729415630458468e-05
12117,Seminole,FL,3,6.691678674512288e-06
12119,Sumter,FL,2,1.708292049608801e-05
12123,Taylor,FL,1,4.473272198613286e-05
12127,Volusia,FL,7,1.3546726530296286e-05
13011,Banks,GA,1,5.4404004134704314e-05
13013,Barrow,GA,7,9.335947398604942e-05
13015,Bartow,GA,3,2.9399370853463736e-05
13031,Bulloch,GA,1,1.3676896985611905e-05
13039,Camden,GA,1,1.9069776311523867e-05
13045,Carroll,GA,3,2.620980071814854e-05
13047,Catoosa,GA,5,7.601325671197056e-05
13051,Chatham,GA,14,4.895806741525883e-05
13057,Cherokee,GA,21,8.923677064875133e-05
13063,Clayton,GA,6,2.200058668231153e-05
13067,Cobb,GA,59,7.983200099587038e-05
13071,Colquitt,GA,1,2.1994457396736023e-05
13073,Columbia,GA,5,3.476157038870388e-05
13077,Coweta,GA,2,1.4477541713417061e-05
13083,Dade,GA,1,6.187353050365054e-05
13085,Dawson,GA,1,4.2791732637254484e-05
13089,DeKalb,GA,47,6.399485862582614e-05
13095,Dougherty,GA,2,2.18548184410958e-05
13097,Douglas,GA,4,2.8536166023413925e-05
13101,Echols,GA,1,0.00024813895781637717
13103,Effingham,GA,2,3.504099796762212e-05
13105,Elbert,GA,2,0.00010361620557455187
13113,Fayette,GA,8,7.263416892891839e-05
13115,Floyd,GA,4,4.158609361029672e-05
13117,Forsyth,GA,14,6.627218934911243e-05
13119,Franklin,GA,1,4.490950734270445e-05
13121,Fulton,GA,65,6.466844488308443e-05
13123,Gilmer,GA,1,3.388222538456326e-05
13127,Glynn,GA,3,3.600965058635715e-05
13129,Gordon,GA,2,3.5508841701583695e-05
13133,Greene,GA,2,0.0001203586688331227
13135,Gwinnett,GA,34,3.8267000114801e-05
13137,Habersham,GA,1,2.2835221044939714e-05
13139,Hall,GA,1,5.201695752815418e-06
13145,Harris,GA,10,0.0003016136329362087
13147,Hart,GA,1,3.935458480913026e-05
13151,Henry,GA,5,2.310386573881542e-05
13153,Houston,GA,2,1.3393783944871186e-05
13157,Jackson,GA,4,6.307357532561733e-05
13159,Jasper,GA,1,7.308338814587444e-05
13181,Lincoln,GA,1,0.0001295001295001295
13187,Lumpkin,GA,1,3.19642000958926e-05
13197,Marion,GA,1,0.00011684973124561814
13213,Murray,GA,1,2.53613999492772e-05
13215,Muscogee,GA,2,1.006532395245141e-05
13217,Newton,GA,1,9.534342702414095e-06
13221,Oglethorpe,FL,1,6.787944610371979e-05
13221,Oglethorpe,GA,1,6.787944610371979e-05
13223,Paulding,GA,3,1.9782524118193986e-05
13231,Pike,GA,1,5.578800557880056e-05
13233,Polk,GA,1,2.4267721503628025e-05
13245,Richmond,GA,9,4.467587651587731e-05
