c_fips,county,state,total,per_capita
01003,Baldwin,AL,2,9.180418168047554e-06
01003,Baldwin,FL,2,9.180418168047554e-06
01017,Chambers,AL,2,5.9523809523809524e-05
01025,Clarke,AL,1,4.1809515845806506e-05
01031,Coffee,AL,1,1.9249278152069297e-05
01041,Crenshaw,AL,1,7.233273056057866e-05
01045,Dale,AL,1,2.0348778055877744e-05
01053,Escambia,AL,1,2.737925747453729e-05
01067,Henry,AL,1,5.8230943923601e-05
01069,Houston,AL,1,9.544716999140975e-06
01073,Jefferson,AL,4,6.065853943335825e-06
01077,Lauderdale,AL,1,1.0798669603904798e-05
01085,Lowndes,AL,1,0.00010026067776218167
01089,Madison,AL,3,8.174297827816591e-06
01097,Mobile,AL,5,1.207997912579607e-05
01099,Monroe,AL,1,4.747887190200361e-05
01109,Pike,AL,1,3.0082425846820288e-05
01113,Russell,AL,2,3.461165720614703e-05
01117,Shelby,AL,1,4.63858467504395e-06
01121,Talladega,AL,1,1.2478630345533274e-05
01125,Tuscaloosa,AL,3,1.4400990788166225e-05
02122,Kenai Peninsula,AK,1,1.7076211130274414e-05
04003,Cochise,AZ,3,2.373211192063982e-05
04005,Coconino,AZ,5,3.508205693116199e-05
04009,Graham,AZ,1,2.6319252533228056e-05
04013,Maricopa,AZ,38,8.63164957865057e-06
04015,Mohave,AZ,12,5.7336161917321254e-05
04017,Navajo,AZ,1,9.070952994321584e-06
04019,Pima,AZ,14,1.3506291037418214e-05
04021,Pinal,AZ,8,1.7904862513036978e-05
04023,Santa Cruz,AZ,1,2.1554046772281497e-05
04025,Yavapai,AZ,1,4.314585023212468e-06
04027,Yuma,AZ,1,4.725629926469198e-06
05005,Baxter,AR,2,4.8049202383240436e-05
05007,Benton,AR,2,7.345757457780259e-06
05023,Cleburne,AR,2,8.001920460910618e-05
05045,Faulkner,AR,2,1.5982355479550578e-05
05051,Garland,AR,1,1.0104480326576804e-05
05055,Greene,AR,1,2.2056066521096628e-05
05059,Hot Spring,AZ,1,2.9698265621287717e-05
05069,Jefferson,AR,1,1.469140699604801e-05
05071,Johnson,AR,1,3.7510784350500766e-05
05079,Lincoln,AR,1,7.584951456310679e-05
05085,Lonoke,AR,2,2.7251297843059776e-05
05115,Pope,AR,1,1.5724753907601346e-05
05119,Pulaski,AR,5,1.2757770758168801e-05
05119,Pulaski,AZ,1,2.5515541516337603e-06
05121,Randolph,AR,1,5.564830272676683e-05
05123,St. Francis,AR,1,3.9201850327335454e-05
05125,Saline,AR,1,8.259411599517651e-06
05131,Sebastian,AR,1,7.838833581563063e-06
05143,Washington,AR,1,4.226346196922375e-06
06001,Alameda,CA,9,5.399710575513152e-06
06005,Amador,CA,1,2.537749016622256e-05
06007,Butte,CA,6,2.6048563204667902e-05
06007,Butte,SC,1,4.341427200777984e-06
06009,Calaveras,CA,1,2.1882795745984508e-05
06013,Contra Costa,CA,35,3.0421053455005957e-05
06019,Fresno,CA,7,7.056807298754977e-06
06023,Humboldt,CA,1,7.3397727606353305e-06
06025,Imperial,CA,4,2.203577508084375e-05
06029,Kern,CA,9,1.0069839934299889e-05
06029,Kern,SC,1,1.1188711038110987e-06
06031,Kings,CA,1,6.605805181593584e-06
06037,Los Angeles,CA,82,8.139841686035188e-06
06037,Los Angeles,MA,1,9.926636202481938e-08
06039,Madera,CA,1,6.374217564793922e-06
06041,Marin,CA,5,1.9255801773074227e-05
06045,Mendocino,CA,2,2.2883033374904177e-05
06051,Mono,CA,1,6.942997986530584e-05
06053,Monterey,CA,1,2.3044129508007833e-06
06055,Napa,CA,1,7.205181966870573e-06
06057,Nevada,CA,3,3.0148329782530047e-05
06059,Orange,CA,20,6.297282753978073e-06
06061,Placer,CA,37,9.430836285779828e-05
06065,Riverside,CA,31,1.2674846440146717e-05
06067,Sacramento,CA,19,1.234771690714387e-05
06069,San Benito,CA,5,8.134446125563311e-05
06071,San Bernardino,CA,19,8.76888136303492e-06
06073,San Diego,CA,39,1.1698148183142608e-05
06075,San Francisco,CA,7,7.948259104163071e-06
06077,San Joaquin,CA,11,1.461811503393396e-05
06079,San Luis Obispo,CA,3,1.0587463032108246e-05
06081,San Mateo,CA,5,6.504648872549211e-06
06083,Santa Barbara,CA,7,1.5702813046794383e-05
06085,Santa Clara,CA,10,5.1750807441973115e-06
06087,Santa Cruz,CA,4,1.4607016480366343e-05
06089,Shasta,CA,3,1.669365474183263e-05
06095,Solano,CA,7,1.5704750687082843e-05
06097,Sonoma,CA,4,8.021771086729383e-06
06099,Stanislaus,CA,3,5.473194119600238e-06
06101,Sutter,CA,1,1.0379042637107153e-05
06103,Tehama,CA,3,4.686182011309319e-05
06111,Ventura,CA,7,8.253334936838407e-06
06113,Yolo,CA,1,4.543017835888023e-06
08001,Adams,CO,7,1.3689146853256257e-05
08005,Arapahoe,CO,7,1.0739540071525336e-05
08007,Archuleta,CO,1,7.283321194464675e-05
08013,Boulder,CO,3,9.241119284367723e-06
08031,Denver,CO,9,1.2565181881007728e-05
08035,Douglas,CO,6,1.7493272378997578e-05
08037,Eagle,CO,1,1.8200680705458385e-05
08041,El Paso,CO,9,1.263886957950481e-05
08043,Fremont,CO,1,2.0851143685231133e-05
08045,Garfield,CO,1,1.6750138188640056e-05
08059,Jefferson,CO,5,8.629735999116316e-06
08065,Lake,CO,1,0.0001274534794799898
08067,La Plata,CO,1,1.7762304836675607e-05
08069,Larimer,CO,4,1.1407060970740888e-05
08077,Mesa,CO,3,1.9614124785061884e-05
08101,Pueblo,CO,1,5.972930678166549e-06
08123,Weld,CO,3,9.529406159172848e-06
09001,Fairfield,CT,3,3.1780637328900993e-06
09003,Hartford,CT,3,3.3610432678303346e-06
09005,Litchfield,CT,2,1.1043927220519617e-05
09007,Middlesex,CT,2,1.227973230183582e-05
09009,New Haven,CT,6,7.001403781458183e-06
09011,New London,CT,2,7.510749760594852e-06
09015,Windham,CT,2,1.708540137879189e-05
10003,New Castle,DE,8,1.4348488924760111e-05
10005,Sussex,DE,4,1.7437627785116114e-05
11001,District of Columbia,DC,7,9.977948733299409e-06
12001,Alachua,FL,5,1.8597661901945686e-05
12009,Brevard,FL,2,3.360198117280995e-06
12011,Broward,FL,24,1.2332312663178336e-05
12015,Charlotte,FL,2,1.0819641978046946e-05
12017,Citrus,FL,1,6.771305914058585e-06
12019,Clay,FL,3,1.3894807047446134e-05
12021,Collier,FL,3,7.932289972792246e-06
12023,Columbia,FL,3,4.2452029206996094e-05
12031,Duval,FL,13,1.3703655291930023e-05
12033,Escambia,FL,5,1.58677769879151e-05
